204
t_index  tf-idf
5     0.0
53     0.061
86     0.04
108     0.062
111     0.028
113     0.036
123     0.04
163     0.023
165     0.062
191     0.029
229     0.031
255     0.022
274     0.036
288     0.048
306     0.03
309     0.028
398     0.048
428     0.031
465     0.022
467     0.055
471     0.025
475     0.099
486     0.031
503     0.037
554     0.034
561     0.031
584     0.024
588     0.034
613     0.025
627     0.066
679     0.048
722     0.034
733     0.029
734     0.036
752     0.03
764     0.04
767     0.069
770     0.045
799     0.043
805     0.033
848     0.018
864     0.069
868     0.03
869     0.048
893     0.023
973     0.048
991     0.048
1002     0.048
1041     0.073
1081     0.07
1108     0.048
1130     0.043
1152     0.037
1156     0.037
1170     0.043
1180     0.086
1181     0.043
1190     0.026
1217     0.031
1228     0.048
1251     0.034
1273     0.037
1276     0.04
1281     0.025
1338     0.029
1346     0.02
1351     0.023
1367     0.034
1414     0.066
1416     0.025
1439     0.027
1482     0.168
1528     0.443
1529     0.028
1543     0.038
1552     0.033
1559     0.04
1565     0.473
1581     0.034
1610     0.021
1670     0.054
1705     0.086
1707     0.048
1748     0.138
1749     0.086
1774     0.043
1797     0.094
1800     0.034
1807     0.036
1840     0.048
1873     0.067
1876     0.017
1878     0.028
1884     0.04
1894     0.04
1899     0.026
1912     0.034
1922     0.04
1957     0.043
1983     0.025
1988     0.028
1993     0.028
2000     0.026
2005     0.075
2036     0.048
2095     0.065
2098     0.03
2144     0.04
2183     0.077
2185     0.048
2193     0.047
2204     0.026
2206     0.031
2211     0.033
2220     0.036
2246     0.077
2264     0.03
2270     0.04
2284     0.031
2298     0.052
2306     0.074
2308     0.048
2309     0.061
2316     0.038
2325     0.048
2388     0.027
2389     0.059
2400     0.031
2423     0.096
2454     0.029
2484     0.09
2487     0.11
2491     0.032
2506     0.038
2517     0.034
2518     0.01
2595     0.027
2597     0.034
2616     0.032
2669     0.048
2679     0.04
2699     0.024
2714     0.019
2718     0.024
2719     0.043
2727     0.067
2742     0.062
2801     0.031
2835     0.024
2836     0.033
2857     0.125
2885     0.017
2893     0.04
2930     0.044
2933     0.028
2935     0.172
2964     0.086
2965     0.038
3047     0.05
3074     0.048
3105     0.094
3130     0.048
3154     0.027
3175     0.034
3181     0.015
3184     0.066
3194     0.029
3201     0.024
3217     0.05
3227     0.048
3256     0.048
3259     0.038
3265     0.059
3274     0.049
3276     0.115
3285     0.029
3301     0.043
3317     0.051
3379     0.067
3381     0.069
3411     0.048
3417     0.048
3478     0.048
3497     0.043
3508     0.04
3521     0.043
3528     0.062
3562     0.034
3563     0.041
3568     0.048
3643     0.202
3644     0.107
3649     0.096
3667     0.029
3692     0.032
3698     0.029
3705     0.03
3711     0.066
3712     0.036
3720     0.027
3749     0.077
3758     0.048
3764     0.018
3770     0.03
