328
t_index  tf-idf
4     0.0
8     0.107
17     0.025
19     0.018
25     0.019
26     0.034
34     0.128
51     0.028
62     0.019
76     0.034
78     0.028
92     0.028
103     0.068
104     0.04
107     0.028
108     0.018
111     0.033
113     0.042
122     0.018
124     0.018
145     0.051
149     0.015
160     0.019
165     0.018
175     0.021
176     0.02
191     0.017
198     0.018
201     0.061
217     0.051
228     0.028
249     0.028
255     0.013
265     0.028
280     0.034
302     0.016
347     0.097
349     0.028
364     0.035
367     0.012
369     0.028
373     0.056
422     0.04
497     0.03
507     0.025
512     0.05
546     0.016
578     0.025
581     0.028
584     0.014
613     0.015
640     0.058
671     0.022
676     0.023
690     0.019
696     0.071
703     0.018
730     0.027
736     0.028
740     0.043
757     0.028
764     0.024
773     0.024
779     0.028
792     0.062
794     0.045
831     0.03
835     0.017
839     0.028
855     0.024
867     0.023
872     0.025
879     0.014
889     0.028
906     0.059
912     0.017
914     0.058
923     0.019
934     0.019
935     0.023
941     0.028
971     0.028
988     0.025
998     0.024
1002     0.028
1014     0.024
1029     0.076
1042     0.019
1052     0.016
1069     0.015
1094     0.023
1104     0.037
1120     0.043
1125     0.022
1135     0.021
1157     0.025
1171     0.018
1190     0.031
1193     0.058
1198     0.05
1203     0.023
1204     0.028
1205     0.028
1206     0.028
1234     0.017
1249     0.015
1256     0.036
1259     0.028
1271     0.071
1276     0.024
1287     0.028
1297     0.034
1309     0.045
1310     0.024
1317     0.023
1322     0.068
1326     0.025
1333     0.024
1338     0.017
1346     0.012
1350     0.015
1372     0.024
1377     0.043
1379     0.028
1410     0.025
1416     0.015
1422     0.019
1424     0.016
1446     0.024
1454     0.012
1477     0.018
1478     0.019
1509     0.021
1511     0.059
1528     0.071
1553     0.024
1556     0.031
1562     0.037
1565     0.076
1568     0.019
1571     0.051
1588     0.036
1590     0.012
1602     0.074
1606     0.039
1669     0.024
1670     0.064
1672     0.028
1682     0.051
1693     0.042
1695     0.014
1700     0.025
1704     0.037
1712     0.035
1729     0.097
1732     0.022
1739     0.019
1780     0.033
1807     0.021
1812     0.028
1823     0.028
1835     0.018
1870     0.091
1871     0.024
1886     0.021
1893     0.016
1894     0.036
1898     0.028
1901     0.024
1903     0.029
1937     0.058
1940     0.018
1946     0.02
1951     0.016
1983     0.015
2005     0.03
2016     0.076
2048     0.018
2061     0.059
2064     0.014
2085     0.031
2093     0.02
2095     0.064
2098     0.018
2135     0.018
2147     0.076
2159     0.024
2162     0.02
2165     0.018
2169     0.016
2183     0.023
2193     0.014
2201     0.128
2210     0.021
2220     0.022
2222     0.028
2224     0.011
2232     0.03
2264     0.018
2275     0.051
2282     0.022
2284     0.065
2298     0.03
2305     0.069
2314     0.02
2318     0.025
2321     0.069
2340     0.028
2341     0.024
2361     0.028
2388     0.016
2406     0.056
2417     0.021
2420     0.028
2421     0.01
2432     0.018
2434     0.021
2435     0.025
2454     0.017
2457     0.015
2484     0.013
2492     0.07
2496     0.048
2497     0.04
2502     0.025
2510     0.024
2518     0.006
2521     0.011
2539     0.019
2556     0.019
2569     0.042
2601     0.024
2604     0.033
2620     0.028
2634     0.016
2661     0.019
2672     0.036
2675     0.028
2684     0.051
2699     0.057
2711     0.02
2714     0.033
2720     0.019
2721     0.051
2742     0.018
2819     0.022
2829     0.025
2831     0.051
2839     0.016
2857     0.082
2860     0.03
2863     0.085
2880     0.025
2881     0.032
2882     0.018
2885     0.039
2892     0.023
2896     0.02
2917     0.012
2930     0.013
2934     0.019
2935     0.025
2971     0.024
2974     0.016
2977     0.012
2981     0.015
3007     0.077
3026     0.018
3034     0.076
3036     0.02
3047     0.044
3050     0.028
3057     0.017
3074     0.028
3116     0.023
3118     0.071
3127     0.021
3164     0.051
3177     0.021
3201     0.028
3206     0.02
3219     0.028
3220     0.025
3256     0.028
3257     0.039
3258     0.016
3273     0.021
3274     0.057
3285     0.017
3338     0.085
3351     0.021
3353     0.02
3359     0.024
3364     0.025
3370     0.051
3379     0.674
3381     0.061
3409     0.024
3414     0.012
3422     0.012
3426     0.022
3463     0.028
3483     0.022
3487     0.022
3528     0.018
3560     0.051
3563     0.024
3589     0.044
3609     0.028
3610     0.039
3634     0.031
3649     0.31
3662     0.018
3670     0.041
3672     0.021
3673     0.038
3677     0.015
3683     0.024
3693     0.017
3712     0.021
3727     0.021
3740     0.045
3747     0.021
3749     0.045
3751     0.036
3760     0.024
3767     0.01
3768     0.064
