193
t_index  tf-idf
49     0.0
104     0.03
116     0.043
130     0.024
149     0.023
160     0.029
163     0.021
212     0.028
241     0.02
292     0.059
293     0.039
295     0.027
301     0.053
306     0.027
319     0.034
321     0.036
327     0.032
330     0.032
344     0.031
393     0.043
407     0.027
426     0.088
481     0.043
484     0.028
511     0.043
522     0.028
535     0.039
536     0.027
538     0.031
541     0.043
613     0.044
631     0.214
668     0.116
683     0.031
692     0.031
714     0.069
718     0.03
727     0.043
732     0.036
770     0.02
823     0.03
876     0.045
878     0.051
882     0.043
887     0.033
912     0.025
987     0.039
1002     0.086
1011     0.031
1042     0.029
1058     0.039
1069     0.023
1073     0.029
1110     0.043
1112     0.02
1141     0.043
1148     0.043
1170     0.039
1191     0.043
1203     0.034
1233     0.043
1258     0.066
1260     0.032
1279     0.092
1290     0.118
1333     0.036
1349     0.034
1351     0.042
1439     0.048
1456     0.056
1460     0.06
1496     0.053
1505     0.039
1532     0.036
1562     0.028
1565     0.039
1579     0.225
1583     0.099
1587     0.028
1608     0.02
1616     0.039
1768     0.028
1802     0.036
1807     0.032
1837     0.025
1876     0.015
1878     0.025
1880     0.027
1893     0.024
1925     0.043
1931     0.028
1958     0.023
1960     0.039
1963     0.107
1983     0.022
2005     0.022
2010     0.039
2023     0.028
2033     0.059
2056     0.025
2110     0.026
2139     0.03
2165     0.027
2167     0.043
2169     0.024
2207     0.064
2284     0.014
2286     0.034
2298     0.092
2303     0.018
2321     0.079
2363     0.039
2405     0.029
2446     0.029
2448     0.043
2460     0.144
2461     0.056
2474     0.052
2501     0.036
2525     0.086
2540     0.032
2594     0.034
2597     0.03
2609     0.066
2610     0.043
2616     0.029
2634     0.048
2640     0.069
2653     0.028
2681     0.043
2695     0.03
2699     0.022
2708     0.039
2748     0.043
2792     0.043
2818     0.043
2828     0.039
2857     0.037
2924     0.099
2930     0.02
2932     0.079
2939     0.029
2944     0.034
2962     0.084
2967     0.206
2974     0.072
2981     0.023
2998     0.385
3027     0.039
3028     0.043
3035     0.043
3053     0.064
3056     0.034
3059     0.034
3071     0.056
3084     0.034
3091     0.043
3125     0.025
3149     0.043
3179     0.084
3187     0.028
3225     0.043
3232     0.031
3323     0.043
3379     0.09
3388     0.053
3401     0.041
3414     0.018
3422     0.09
3429     0.066
3462     0.12
3475     0.086
3490     0.02
3511     0.018
3525     0.043
3528     0.055
3605     0.112
3618     0.072
3649     0.428
3652     0.029
3653     0.03
3662     0.053
3683     0.036
3693     0.026
3712     0.032
3716     0.036
3717     0.288
3719     0.043
3720     0.048
3734     0.09
3749     0.023
3764     0.016
3771     0.039
