45
t_index  tf-idf
22     0.004
255     0.105
428     0.146
456     0.181
467     0.259
500     0.152
590     0.152
625     0.152
770     0.107
776     0.204
868     0.143
876     0.12
1002     0.226
1081     0.083
1251     0.159
1336     0.096
1454     0.097
1565     0.204
1570     0.155
1728     0.181
1843     0.116
1894     0.096
1899     0.121
2099     0.163
2165     0.143
2224     0.089
2309     0.287
2388     0.126
2478     0.111
2518     0.045
2521     0.088
2653     0.149
2714     0.088
2835     0.23
2857     0.066
2938     0.174
3081     0.083
3181     0.072
3223     0.191
3274     0.115
3422     0.096
3432     0.147
3649     0.226
3723     0.149
3749     0.121
