54
t_index  tf-idf
19     0.002
103     0.128
182     0.096
198     0.099
212     0.105
255     0.148
344     0.115
864     0.115
1107     0.123
1144     0.148
1145     0.115
1224     0.103
1332     0.08
1452     0.112
1480     0.209
1556     0.087
1610     0.069
1632     0.318
1745     0.098
1760     0.318
1870     0.128
1983     0.082
1991     0.143
1994     0.091
2064     0.233
2165     0.101
2204     0.087
2220     0.061
2260     0.123
2283     0.141
2284     0.157
2321     0.098
2342     0.128
2510     0.134
2525     0.159
2534     0.258
2569     0.118
2586     0.107
2714     0.124
2839     0.088
2871     0.123
2885     0.111
2930     0.073
3047     0.083
3189     0.159
3272     0.143
3318     0.123
3374     0.07
3381     0.115
3465     0.143
3505     0.128
3563     0.068
3656     0.134
3740     0.085
