339
t_index  tf-idf
16     0.0
22     0.023
25     0.042
45     0.022
62     0.041
68     0.024
76     0.019
100     0.022
108     0.04
111     0.018
145     0.019
149     0.017
163     0.046
164     0.072
165     0.04
190     0.039
191     0.076
198     0.019
200     0.02
212     0.02
228     0.02
229     0.041
255     0.014
289     0.021
306     0.02
307     0.133
309     0.018
315     0.031
327     0.023
328     0.022
329     0.026
330     0.023
334     0.05
347     0.018
353     0.022
359     0.031
383     0.025
407     0.039
422     0.022
423     0.026
426     0.064
428     0.02
436     0.046
438     0.024
465     0.029
481     0.031
482     0.016
497     0.016
500     0.021
512     0.019
518     0.022
522     0.041
523     0.019
526     0.031
538     0.022
542     0.025
546     0.017
561     0.041
584     0.016
590     0.042
594     0.067
608     0.024
609     0.028
611     0.01
616     0.031
618     0.031
620     0.031
644     0.021
661     0.018
664     0.019
665     0.028
672     0.02
722     0.022
730     0.015
738     0.031
757     0.062
760     0.031
761     0.084
764     0.026
766     0.031
770     0.029
801     0.039
805     0.107
866     0.02
868     0.039
876     0.016
880     0.031
890     0.019
893     0.045
894     0.095
895     0.021
926     0.022
939     0.026
942     0.023
974     0.062
980     0.025
1002     0.062
1005     0.028
1024     0.025
1041     0.032
1053     0.025
1054     0.026
1083     0.022
1094     0.025
1138     0.026
1142     0.025
1153     0.062
1156     0.024
1161     0.043
1169     0.023
1170     0.028
1231     0.031
1251     0.022
1256     0.039
1260     0.046
1263     0.026
1284     0.046
1299     0.056
1303     0.026
1308     0.025
1332     0.016
1336     0.079
1338     0.019
1346     0.04
1372     0.026
1377     0.024
1380     0.056
1388     0.026
1391     0.052
1396     0.025
1401     0.024
1409     0.048
1416     0.016
1424     0.018
1431     0.023
1439     0.017
1454     0.013
1467     0.028
1528     0.236
1547     0.028
1565     0.168
1571     0.028
1587     0.02
1588     0.02
1597     0.016
1608     0.014
1618     0.023
1625     0.036
1638     0.022
1661     0.023
1662     0.028
1670     0.018
1692     0.02
1695     0.03
1704     0.061
1724     0.023
1745     0.019
1780     0.036
1818     0.023
1820     0.028
1823     0.02
1843     0.144
1873     0.022
1878     0.018
1894     0.039
1899     0.017
1903     0.016
1915     0.028
1940     0.039
1951     0.018
1952     0.028
1962     0.022
1964     0.024
1988     0.018
1993     0.018
1994     0.018
2005     0.049
2051     0.084
2056     0.019
2060     0.028
2090     0.024
2093     0.022
2095     0.057
2099     0.123
2107     0.035
2127     0.022
2135     0.019
2165     0.02
2193     0.015
2204     0.034
2207     0.023
2224     0.024
2225     0.026
2232     0.016
2244     0.028
2264     0.019
2282     0.024
2298     0.034
2302     0.023
2309     0.171
2321     0.038
2336     0.025
2337     0.02
2341     0.026
2378     0.028
2384     0.144
2388     0.017
2389     0.038
2400     0.02
2413     0.02
2421     0.113
2456     0.016
2478     0.153
2486     0.031
2496     0.035
2506     0.025
2518     0.019
2529     0.02
2544     0.031
2556     0.02
2570     0.101
2576     0.043
2586     0.021
2596     0.031
2616     0.063
2643     0.028
2669     0.062
2677     0.023
2687     0.022
2688     0.023
2690     0.031
2691     0.019
2699     0.047
2714     0.012
2717     0.024
2730     0.028
2747     0.02
2781     0.026
2796     0.062
2804     0.022
2835     0.063
2838     0.026
2839     0.017
2841     0.028
2857     0.135
2873     0.046
2875     0.031
2885     0.011
2930     0.043
2931     0.031
2933     0.019
2938     0.024
2950     0.02
2960     0.058
2961     0.042
2974     0.017
2981     0.034
2991     0.026
3019     0.031
3020     0.021
3026     0.02
3033     0.031
3039     0.024
3055     0.021
3081     0.011
3089     0.031
3092     0.022
3102     0.024
3114     0.031
3116     0.025
3122     0.026
3126     0.031
3139     0.025
3144     0.021
3160     0.022
3166     0.031
3175     0.022
3181     0.109
3182     0.093
3184     0.021
3187     0.02
3198     0.028
3201     0.047
3209     0.021
3217     0.081
3222     0.035
3238     0.045
3250     0.022
3256     0.031
3274     0.079
3296     0.026
3312     0.031
3317     0.016
3321     0.02
3326     0.187
3339     0.072
3352     0.08
3356     0.018
3369     0.019
3379     0.306
3381     0.045
3398     0.077
3422     0.026
3432     0.01
3445     0.02
3449     0.018
3452     0.023
3458     0.028
3466     0.021
3481     0.028
3486     0.028
3490     0.043
3505     0.025
3520     0.033
3528     0.01
3542     0.028
3562     0.022
3563     0.013
3569     0.028
3582     0.023
3618     0.017
3628     0.019
3640     0.016
3643     0.019
3646     0.031
3649     0.467
3656     0.026
3676     0.079
3687     0.013
3696     0.019
3705     0.02
3707     0.016
3722     0.079
3731     0.044
3734     0.022
3749     0.05
3775     0.023
3777     0.113
3785     0.031
