125
t_index  tf-idf
8     0.0
18     0.07
19     0.053
76     0.099
111     0.048
120     0.166
124     0.16
149     0.088
163     0.041
190     0.052
212     0.054
228     0.081
255     0.039
362     0.06
367     0.035
374     0.027
379     0.127
428     0.107
444     0.064
447     0.083
595     0.066
600     0.049
640     0.043
664     0.05
685     0.083
748     0.057
823     0.058
865     0.058
979     0.199
990     0.075
1040     0.083
1041     0.042
1042     0.057
1105     0.07
1110     0.083
1125     0.064
1151     0.053
1157     0.149
1214     0.14
1230     0.06
1297     0.049
1310     0.07
1313     0.14
1334     0.07
1410     0.075
1424     0.047
1439     0.046
1447     0.043
1452     0.058
1529     0.048
1590     0.102
1602     0.109
1629     0.07
1670     0.047
1695     0.323
1823     0.054
1867     0.166
1879     0.052
1903     0.084
1930     0.083
1940     0.052
1967     0.07
1993     0.049
2005     0.043
2053     0.123
2077     0.083
2085     0.046
2095     0.075
2207     0.062
2266     0.083
2283     0.11
2284     0.027
2298     0.179
2321     0.051
2413     0.054
2457     0.087
2620     0.083
2642     0.075
2672     0.053
2678     0.06
2714     0.032
2739     0.064
2753     0.044
2771     0.07
2828     0.075
2857     0.048
2860     0.261
2881     0.031
2885     0.029
2931     0.083
2966     0.166
2974     0.046
2981     0.09
3007     0.037
3009     0.127
3039     0.064
3057     0.049
3069     0.083
3181     0.052
3184     0.057
3187     0.054
3256     0.166
3258     0.047
3259     0.066
3265     0.034
3317     0.044
3318     0.064
3321     0.052
3379     0.175
3401     0.04
3467     0.056
3483     0.127
3485     0.062
3487     0.064
3499     0.06
3563     0.106
3590     0.047
3649     0.166
3652     0.114
3676     0.07
3677     0.045
3683     0.07
3693     0.051
3699     0.047
3767     0.029
