63
t_index  tf-idf
149     0.001
259     0.116
396     0.116
879     0.071
933     0.082
1032     0.122
1045     0.05
1161     0.067
1217     0.093
1265     0.144
1281     0.076
1297     0.086
1325     0.122
1333     0.122
1410     0.13
1420     0.073
1424     0.081
1454     0.062
1488     0.284
1528     0.365
1565     0.13
1588     0.091
1597     0.075
1681     0.09
1724     0.107
1807     0.215
1815     0.13
1878     0.085
1940     0.09
1972     0.13
2005     0.076
2040     0.073
2053     0.107
2107     0.08
2137     0.058
2224     0.057
2292     0.111
2298     0.104
2421     0.157
2645     0.144
2695     0.203
2722     0.229
2885     0.252
2952     0.09
3006     0.116
3007     0.065
3134     0.101
3181     0.046
3201     0.073
3230     0.09
3256     0.144
3286     0.069
3377     0.081
3379     0.101
3381     0.104
3396     0.107
3477     0.144
3579     0.107
3649     0.144
3673     0.097
3742     0.169
3743     0.064
3764     0.055
