198
t_index  tf-idf
25     0.0
37     0.027
42     0.04
60     0.015
103     0.021
104     0.038
106     0.021
115     0.043
130     0.03
149     0.014
158     0.024
165     0.017
167     0.027
241     0.012
281     0.024
293     0.024
309     0.016
313     0.024
319     0.021
321     0.09
328     0.039
331     0.016
403     0.027
442     0.016
491     0.019
518     0.019
522     0.018
538     0.039
661     0.015
663     0.027
668     0.048
681     0.027
702     0.027
757     0.053
768     0.023
770     0.025
787     0.024
805     0.018
876     0.028
882     0.027
899     0.016
931     0.023
987     0.024
991     0.027
1002     0.054
1014     0.023
1035     0.023
1058     0.024
1118     0.024
1125     0.041
1128     0.02
1134     0.027
1144     0.012
1161     0.012
1164     0.023
1182     0.021
1186     0.024
1191     0.027
1195     0.023
1203     0.021
1217     0.017
1224     0.017
1234     0.016
1258     0.083
1263     0.09
1271     0.023
1276     0.023
1279     0.023
1281     0.014
1282     0.027
1290     0.042
1336     0.011
1351     0.013
1400     0.062
1409     0.021
1424     0.045
1439     0.015
1446     0.023
1447     0.014
1452     0.038
1460     0.019
1490     0.021
1502     0.018
1505     0.024
1509     0.02
1517     0.023
1528     0.384
1552     0.037
1565     0.435
1583     0.021
1670     0.03
1704     0.018
1755     0.023
1815     0.048
1835     0.017
1876     0.019
1885     0.021
1893     0.015
1925     0.068
1940     0.017
1951     0.03
1958     0.043
1960     0.024
1963     0.017
1993     0.031
1994     0.046
2009     0.023
2022     0.165
2033     0.11
2063     0.019
2111     0.027
2116     0.027
2128     0.027
2135     0.017
2165     0.017
2169     0.03
2189     0.018
2204     0.015
2217     0.023
2219     0.06
2235     0.021
2254     0.041
2298     0.01
2307     0.027
2321     0.033
2358     0.027
2398     0.021
2405     0.018
2440     0.019
2456     0.014
2460     0.09
2461     0.018
2474     0.016
2496     0.015
2514     0.017
2523     0.019
2525     0.027
2594     0.043
2599     0.023
2606     0.027
2609     0.041
2616     0.018
2627     0.024
2659     0.023
2695     0.019
2701     0.027
2725     0.024
2727     0.019
2778     0.038
2807     0.021
2827     0.016
2828     0.024
2856     0.09
2857     0.008
2870     0.188
2890     0.019
2919     0.021
2924     0.016
2967     0.129
2970     0.033
3047     0.014
3071     0.018
3087     0.027
3112     0.043
3156     0.027
3198     0.024
3201     0.014
3204     0.021
3206     0.019
3211     0.023
3216     0.027
3233     0.027
3234     0.027
3265     0.011
3281     0.027
3317     0.028
3379     0.151
3381     0.019
3387     0.024
3399     0.014
3417     0.027
3421     0.027
3422     0.034
3432     0.009
3433     0.023
3434     0.02
3438     0.016
3449     0.016
3459     0.021
3490     0.012
3520     0.014
3577     0.023
3591     0.021
3618     0.015
3632     0.024
3649     0.617
3677     0.058
3749     0.029
