186
t_index  tf-idf
7     0.0
14     0.033
19     0.022
22     0.025
28     0.046
39     0.023
41     0.028
68     0.051
83     0.03
106     0.027
111     0.039
134     0.025
157     0.051
182     0.02
186     0.067
218     0.053
229     0.022
243     0.032
253     0.022
268     0.067
270     0.024
295     0.021
301     0.021
309     0.019
321     0.028
378     0.028
417     0.021
437     0.028
450     0.096
474     0.107
481     0.033
491     0.024
500     0.022
533     0.026
540     0.048
547     0.06
590     0.022
611     0.021
645     0.033
702     0.033
718     0.023
730     0.016
732     0.028
759     0.03
848     0.012
852     0.022
895     0.046
934     0.022
942     0.025
953     0.033
991     0.133
1065     0.06
1069     0.018
1093     0.03
1119     0.024
1148     0.033
1223     0.026
1232     0.06
1256     0.106
1258     0.026
1280     0.044
1346     0.014
1350     0.018
1365     0.028
1378     0.053
1416     0.017
1432     0.022
1487     0.051
1502     0.022
1528     0.365
1529     0.019
1547     0.03
1556     0.036
1565     0.451
1568     0.045
1610     0.014
1644     0.03
1649     0.028
1670     0.019
1729     0.013
1796     0.03
1836     0.067
1876     0.023
1882     0.023
1886     0.025
1894     0.014
1897     0.026
1906     0.033
1964     0.026
1983     0.017
1994     0.038
2000     0.018
2005     0.07
2017     0.022
2018     0.067
2040     0.068
2053     0.05
2061     0.017
2072     0.023
2080     0.025
2097     0.539
2098     0.063
2144     0.014
2147     0.03
2165     0.021
2169     0.037
2193     0.017
2219     0.025
2270     0.028
2281     0.033
2284     0.011
2298     0.012
2308     0.033
2321     0.061
2322     0.033
2345     0.03
2380     0.058
2399     0.033
2400     0.022
2415     0.03
2421     0.024
2454     0.02
2456     0.017
2462     0.03
2463     0.056
2464     0.021
2514     0.021
2518     0.033
2521     0.026
2534     0.014
2558     0.028
2573     0.028
2576     0.069
2581     0.027
2596     0.033
2652     0.023
2685     0.026
2691     0.041
2724     0.167
2737     0.027
2740     0.024
2743     0.023
2753     0.018
2771     0.028
2857     0.039
2885     0.012
2893     0.056
2896     0.024
2930     0.092
2950     0.021
2953     0.019
2967     0.027
2981     0.018
3026     0.021
3057     0.02
3116     0.027
3127     0.025
3143     0.028
3217     0.017
3256     0.033
3257     0.023
3317     0.018
3346     0.033
3379     0.234
3387     0.09
3422     0.014
3508     0.028
3564     0.074
3568     0.067
3589     0.017
3598     0.026
3614     0.044
3649     0.167
3657     0.06
3659     0.048
3662     0.021
3680     0.033
3705     0.021
3707     0.017
3720     0.019
3731     0.023
3740     0.018
3743     0.015
3748     0.033
3749     0.036
3775     0.025
