174
t_index  tf-idf
26     0.0
27     0.047
39     0.044
103     0.101
111     0.037
122     0.061
134     0.047
186     0.063
228     0.021
251     0.051
252     0.126
280     0.038
296     0.044
301     0.039
309     0.037
331     0.11
359     0.063
376     0.049
427     0.051
522     0.042
593     0.063
600     0.038
601     0.126
611     0.02
646     0.126
661     0.036
718     0.044
719     0.063
757     0.031
764     0.106
770     0.03
812     0.063
813     0.19
817     0.063
823     0.044
831     0.068
848     0.024
857     0.029
868     0.04
909     0.097
984     0.171
1002     0.063
1068     0.049
1093     0.057
1112     0.03
1161     0.029
1232     0.15
1270     0.063
1290     0.05
1336     0.027
1338     0.038
1343     0.053
1351     0.031
1363     0.053
1424     0.036
1439     0.141
1444     0.051
1452     0.044
1454     0.054
1476     0.043
1487     0.146
1528     0.053
1529     0.037
1583     0.049
1595     0.063
1625     0.036
1676     0.053
1800     0.046
1823     0.021
1837     0.037
1841     0.051
1876     0.022
1894     0.027
1899     0.034
1908     0.126
1925     0.032
1935     0.042
1940     0.039
1951     0.036
1962     0.046
1994     0.036
2005     0.033
2035     0.057
2040     0.032
2064     0.031
2067     0.063
2090     0.049
2098     0.16
2138     0.152
2165     0.04
2178     0.047
2193     0.063
2206     0.042
2207     0.047
2209     0.053
2220     0.048
2226     0.035
2271     0.046
2284     0.021
2298     0.046
2321     0.116
2411     0.126
2412     0.063
2415     0.057
2421     0.046
2428     0.051
2429     0.057
2443     0.049
2451     0.053
2481     0.038
2484     0.06
2496     0.036
2514     0.039
2518     0.025
2527     0.046
2538     0.057
2542     0.057
2543     0.057
2580     0.089
2585     0.047
2640     0.051
2643     0.057
2714     0.025
2753     0.033
2778     0.089
2885     0.11
2930     0.058
2938     0.049
2977     0.028
2981     0.035
2998     0.063
3022     0.051
3026     0.08
3036     0.044
3039     0.049
3044     0.063
3112     0.051
3123     0.063
3124     0.038
3144     0.043
3148     0.063
3179     0.042
3181     0.16
3250     0.046
3254     0.063
3258     0.036
3259     0.051
3302     0.063
3318     0.049
3321     0.08
3334     0.057
3356     0.036
3369     0.155
3370     0.136
3379     0.4
3381     0.046
3400     0.047
3422     0.027
3490     0.058
3546     0.063
3563     0.162
3577     0.053
3587     0.061
3589     0.099
3590     0.018
3617     0.148
3627     0.063
3649     0.063
3670     0.061
3677     0.034
3720     0.035
3743     0.028
3749     0.203
3764     0.024
