53
t_index  tf-idf
5     0.002
25     0.112
85     0.167
243     0.08
344     0.12
465     0.153
584     0.083
594     0.12
1002     0.167
1006     0.095
1081     0.061
1251     0.117
1332     0.167
1336     0.071
1350     0.091
1414     0.114
1459     0.128
1702     0.128
1721     0.087
1748     0.08
1823     0.054
1876     0.116
1894     0.07
1959     0.141
1988     0.097
2027     0.12
2028     0.15
2095     0.076
2204     0.091
2220     0.127
2223     0.12
2244     0.15
2309     0.07
2323     0.514
2421     0.121
2518     0.033
2580     0.117
2699     0.084
2738     0.095
2753     0.176
2885     0.058
2930     0.077
3047     0.087
3085     0.134
3274     0.085
3396     0.124
3467     0.112
3637     0.084
3643     0.101
3645     0.141
3649     0.334
3688     0.067
3727     0.124
