164
t_index  tf-idf
10     0.0
21     0.036
39     0.04
50     0.044
63     0.057
88     0.039
103     0.046
122     0.037
190     0.036
212     0.038
247     0.057
280     0.035
282     0.057
309     0.033
335     0.043
361     0.048
379     0.089
389     0.115
452     0.028
483     0.046
490     0.052
500     0.039
503     0.044
546     0.063
583     0.052
597     0.046
611     0.054
666     0.046
690     0.077
708     0.032
726     0.057
730     0.027
733     0.035
737     0.05
764     0.024
796     0.048
801     0.107
866     0.076
890     0.107
899     0.169
922     0.057
939     0.048
947     0.057
1030     0.046
1062     0.03
1125     0.044
1127     0.039
1135     0.043
1161     0.027
1171     0.036
1201     0.043
1232     0.034
1336     0.024
1338     0.035
1343     0.097
1367     0.041
1398     0.052
1431     0.043
1454     0.025
1464     0.057
1476     0.079
1477     0.037
1499     0.052
1502     0.039
1528     0.291
1532     0.097
1565     0.311
1610     0.025
1622     0.097
1644     0.052
1661     0.043
1701     0.052
1705     0.104
1857     0.057
1858     0.043
1876     0.02
1879     0.036
1906     0.057
1913     0.044
1914     0.041
1928     0.052
1983     0.03
1984     0.041
2053     0.086
2056     0.034
2061     0.03
2107     0.032
2144     0.048
2154     0.06
2201     0.022
2264     0.036
2271     0.041
2284     0.019
2320     0.043
2321     0.035
2456     0.03
2464     0.072
2489     0.133
2496     0.032
2518     0.035
2522     0.043
2534     0.023
2569     0.043
2576     0.039
2584     0.092
2587     0.069
2626     0.076
2652     0.04
2655     0.052
2678     0.041
2688     0.043
2689     0.104
2691     0.106
2719     0.052
2727     0.04
2743     0.039
2747     0.037
2753     0.061
2771     0.048
2835     0.029
2846     0.111
2847     0.179
2854     0.052
2857     0.083
2926     0.044
2927     0.029
2952     0.036
2953     0.065
2967     0.046
2985     0.057
2998     0.057
2999     0.057
3039     0.044
3047     0.03
3087     0.057
3152     0.086
3181     0.164
3214     0.057
3219     0.057
3256     0.057
3320     0.057
3344     0.052
3351     0.043
3369     0.035
3379     0.364
3381     0.083
3387     0.104
3419     0.048
3422     0.024
3457     0.044
3490     0.027
3491     0.069
3528     0.019
3563     0.049
3585     0.111
3606     0.043
3632     0.052
3635     0.035
3649     0.345
3687     0.025
3688     0.046
3707     0.058
3749     0.031
3764     0.022
