165
t_index  tf-idf
69     0.0
72     0.052
75     0.049
104     0.041
111     0.034
122     0.019
165     0.037
209     0.116
321     0.098
450     0.168
465     0.027
533     0.045
611     0.055
661     0.066
671     0.045
672     0.038
684     0.058
702     0.058
730     0.083
740     0.045
753     0.047
757     0.029
764     0.024
789     0.058
801     0.036
819     0.049
855     0.049
912     0.034
935     0.047
939     0.049
942     0.043
992     0.052
1023     0.049
1041     0.03
1042     0.04
1055     0.15
1056     0.147
1097     0.058
1112     0.028
1171     0.037
1190     0.063
1204     0.058
1258     0.045
1280     0.038
1287     0.058
1290     0.046
1297     0.035
1338     0.105
1346     0.025
1382     0.058
1388     0.049
1416     0.06
1439     0.13
1454     0.025
1478     0.04
1496     0.108
1507     0.043
1509     0.086
1528     0.147
1568     0.039
1580     0.036
1587     0.038
1618     0.043
1661     0.043
1672     0.058
1675     0.041
1721     0.03
1730     0.058
1898     0.028
1912     0.041
1915     0.105
1921     0.049
1925     0.059
1928     0.052
1989     0.058
1994     0.033
2005     0.03
2018     0.116
2083     0.116
2098     0.074
2138     0.047
2159     0.049
2169     0.064
2206     0.038
2212     0.058
2220     0.022
2226     0.032
2253     0.039
2271     0.042
2284     0.019
2292     0.045
2303     0.048
2305     0.036
2356     0.058
2392     0.058
2401     0.058
2423     0.232
2436     0.047
2454     0.036
2464     0.036
2490     0.058
2497     0.082
2501     0.049
2518     0.035
2521     0.022
2543     0.052
2556     0.038
2573     0.049
2643     0.052
2660     0.029
2661     0.04
2670     0.179
2688     0.043
2716     0.045
2721     0.052
2765     0.045
2787     0.049
2845     0.049
2885     0.101
2924     0.034
2931     0.116
2967     0.047
2977     0.026
2981     0.032
3026     0.037
3036     0.041
3039     0.134
3047     0.03
3057     0.035
3084     0.047
3094     0.058
3119     0.058
3143     0.049
3179     0.038
3181     0.018
3201     0.088
3236     0.058
3317     0.031
3341     0.058
3379     0.245
3381     0.042
3387     0.157
3401     0.028
3417     0.058
3445     0.038
3451     0.027
3468     0.464
3499     0.042
3528     0.019
3563     0.05
3587     0.056
3614     0.038
3620     0.255
3621     0.052
3634     0.064
3637     0.029
3649     0.058
3663     0.065
3672     0.043
3693     0.036
3705     0.037
3749     0.031
3764     0.067
3770     0.036
3775     0.043
