45
t_index  tf-idf
77     0.003
191     0.107
228     0.057
290     0.105
374     0.173
482     0.091
574     0.26
584     0.087
600     0.104
668     0.157
703     0.111
952     0.157
969     0.175
1023     0.295
1281     0.092
1350     0.095
1507     0.13
1528     0.147
1543     0.14
1556     0.095
1745     0.107
2102     0.117
2204     0.095
2284     0.115
2298     0.063
2353     0.349
2435     0.157
2518     0.07
2653     0.115
2885     0.122
2917     0.075
3057     0.104
3181     0.055
3247     0.14
3379     0.246
3528     0.056
3553     0.349
3563     0.075
3587     0.042
3620     0.17
3621     0.157
3625     0.13
3634     0.096
3649     0.175
3662     0.109
