265
t_index  tf-idf
7     0.0
18     0.029
19     0.022
27     0.025
31     0.029
34     0.086
50     0.026
74     0.023
81     0.02
89     0.119
106     0.027
107     0.034
111     0.039
122     0.087
124     0.022
149     0.036
163     0.017
165     0.044
174     0.029
182     0.041
198     0.042
217     0.061
228     0.111
229     0.022
243     0.016
255     0.016
309     0.02
335     0.126
351     0.029
364     0.083
374     0.034
394     0.025
415     0.029
467     0.019
473     0.027
485     0.027
492     0.034
497     0.053
540     0.025
570     0.034
600     0.04
616     0.034
640     0.061
664     0.02
693     0.034
703     0.022
737     0.015
757     0.017
792     0.037
819     0.029
835     0.02
852     0.044
855     0.029
867     0.027
906     0.024
912     0.02
914     0.028
917     0.051
934     0.023
940     0.102
947     0.034
976     0.034
1002     0.034
1042     0.023
1068     0.052
1071     0.057
1108     0.034
1119     0.025
1127     0.046
1175     0.027
1183     0.029
1185     0.027
1193     0.023
1198     0.015
1219     0.057
1232     0.02
1234     0.02
1246     0.029
1249     0.036
1259     0.034
1271     0.057
1280     0.022
1284     0.025
1290     0.013
1304     0.031
1331     0.031
1336     0.043
1350     0.037
1367     0.025
1375     0.031
1384     0.031
1416     0.017
1432     0.045
1480     0.045
1489     0.04
1490     0.078
1502     0.023
1511     0.048
1528     0.029
1534     0.048
1543     0.027
1556     0.019
1562     0.045
1565     0.122
1568     0.023
1569     0.054
1588     0.022
1610     0.015
1638     0.024
1692     0.022
1706     0.031
1708     0.031
1712     0.021
1729     0.026
1732     0.026
1739     0.068
1743     0.026
1753     0.029
1807     0.025
1823     0.011
1837     0.02
1858     0.051
1870     0.027
1876     0.012
1880     0.022
1898     0.017
1912     0.024
1915     0.214
1920     0.022
1925     0.017
1937     0.023
1940     0.021
1951     0.019
1958     0.018
1968     0.031
1980     0.102
1983     0.07
2000     0.018
2017     0.022
2046     0.034
2061     0.018
2064     0.017
2090     0.026
2094     0.054
2095     0.015
2135     0.021
2140     0.031
2144     0.014
2147     0.031
2161     0.025
2165     0.022
2169     0.019
2200     0.02
2201     0.077
2204     0.019
2220     0.026
2270     0.029
2283     0.015
2284     0.156
2298     0.012
2303     0.014
2305     0.042
2314     0.049
2320     0.025
2321     0.021
2340     0.034
2363     0.031
2388     0.057
2406     0.034
2420     0.051
2423     0.034
2432     0.086
2454     0.021
2460     0.023
2492     0.017
2495     0.031
2496     0.077
2514     0.021
2523     0.024
2527     0.025
2528     0.026
2595     0.019
2614     0.023
2627     0.031
2642     0.031
2652     0.024
2672     0.044
2678     0.025
2684     0.031
2714     0.013
2756     0.034
2760     0.026
2778     0.024
2787     0.086
2829     0.031
2857     0.089
2860     0.036
2882     0.044
2885     0.036
2886     0.025
2924     0.039
2930     0.047
2934     0.023
2950     0.022
2967     0.027
2970     0.021
2999     0.034
3007     0.077
3064     0.068
3076     0.034
3080     0.031
3088     0.02
3144     0.023
3152     0.025
3160     0.024
3181     0.011
3184     0.023
3185     0.068
3201     0.034
3206     0.024
3257     0.023
3258     0.019
3283     0.027
3290     0.019
3317     0.018
3331     0.025
3341     0.034
3352     0.022
3370     0.012
3371     0.031
3379     0.429
3381     0.074
3397     0.027
3399     0.073
3401     0.016
3422     0.014
3451     0.016
3468     0.034
3470     0.031
3492     0.034
3501     0.052
3511     0.042
3528     0.055
3563     0.029
3589     0.036
3610     0.023
3628     0.021
3645     0.057
3648     0.031
3649     0.577
3663     0.019
3667     0.061
3670     0.016
3672     0.076
3673     0.023
3683     0.029
3688     0.027
3705     0.022
3712     0.025
3743     0.015
3749     0.091
3761     0.034
3767     0.012
3768     0.046
3773     0.021
