33
t_index  tf-idf
122     0.003
228     0.087
255     0.124
507     0.241
848     0.1
857     0.124
914     0.11
1198     0.118
1234     0.159
1380     0.241
1476     0.183
1742     0.193
1982     0.267
2085     0.147
2478     0.131
2492     0.133
2611     0.241
3184     0.183
3201     0.135
3222     0.151
3238     0.193
3253     0.206
3370     0.096
3447     0.105
3474     0.214
3528     0.086
3552     0.241
3628     0.164
3649     0.267
3698     0.161
3747     0.199
3770     0.166
3782     0.225
