135
t_index  tf-idf
62     0.001
87     0.031
123     0.11
145     0.04
163     0.032
173     0.05
190     0.083
200     0.086
222     0.065
295     0.041
327     0.049
383     0.052
467     0.037
546     0.072
561     0.043
600     0.039
661     0.037
664     0.119
703     0.083
708     0.036
752     0.041
767     0.094
848     0.024
868     0.041
895     0.045
1002     0.065
1006     0.037
1057     0.065
1081     0.024
1307     0.05
1336     0.028
1346     0.111
1385     0.035
1386     0.094
1431     0.049
1439     0.037
1454     0.113
1528     0.497
1529     0.038
1556     0.036
1565     0.236
1567     0.065
1587     0.043
1592     0.059
1610     0.028
1644     0.059
1651     0.049
1691     0.059
1712     0.08
1719     0.05
1724     0.049
1729     0.025
1732     0.05
1753     0.055
1762     0.047
1785     0.065
1876     0.045
1878     0.038
1879     0.082
1899     0.035
1947     0.065
2095     0.09
2107     0.073
2138     0.052
2143     0.243
2144     0.055
2148     0.055
2161     0.094
2193     0.032
2204     0.036
2220     0.025
2232     0.069
2282     0.05
2283     0.029
2284     0.021
2309     0.028
2321     0.08
2346     0.065
2388     0.037
2436     0.052
2437     0.065
2454     0.04
2465     0.052
2484     0.031
2506     0.026
2518     0.013
2521     0.025
2523     0.046
2527     0.047
2534     0.027
2563     0.065
2616     0.044
2622     0.065
2674     0.059
2678     0.047
2691     0.04
2699     0.033
2712     0.055
2715     0.05
2719     0.059
2747     0.042
2753     0.035
2833     0.065
2857     0.057
2888     0.042
2957     0.055
3047     0.034
3080     0.059
3134     0.046
3145     0.038
3163     0.065
3181     0.021
3194     0.04
3265     0.054
3274     0.033
3283     0.052
3317     0.035
3352     0.042
3379     0.276
3399     0.035
3451     0.03
3479     0.055
3490     0.03
3520     0.104
3557     0.059
3563     0.028
3589     0.034
3595     0.046
3619     0.059
3626     0.131
3636     0.049
3649     0.393
3689     0.049
3696     0.04
3711     0.09
