56
t_index  tf-idf
1     0.003
33     0.134
75     0.146
417     0.108
447     0.173
590     0.116
625     0.116
661     0.098
665     0.156
715     0.156
757     0.086
1081     0.064
1336     0.147
1384     0.156
1625     0.099
1661     0.129
1774     0.156
1876     0.06
1893     0.099
1894     0.073
1933     0.122
1993     0.204
2099     0.187
2102     0.116
2195     0.134
2284     0.057
2288     0.156
2309     0.293
2316     0.139
2506     0.068
2513     0.173
2518     0.035
2521     0.067
2674     0.156
2721     0.156
2776     0.156
2841     0.312
2885     0.061
2892     0.139
3081     0.064
3194     0.106
3222     0.098
3319     0.156
3352     0.112
3379     0.122
3398     0.086
3505     0.139
3528     0.056
3578     0.173
3618     0.097
3640     0.089
3667     0.105
3742     0.102
3749     0.093
3777     0.09
3779     0.156
