299
t_index  tf-idf
7     0.0
8     0.02
26     0.019
30     0.029
49     0.029
95     0.02
106     0.025
111     0.055
113     0.024
126     0.086
158     0.029
160     0.022
163     0.016
182     0.019
212     0.021
236     0.027
243     0.03
255     0.015
259     0.025
275     0.041
296     0.022
309     0.037
313     0.057
323     0.027
362     0.023
367     0.013
382     0.063
388     0.027
417     0.02
428     0.041
442     0.038
444     0.024
465     0.015
467     0.018
497     0.033
500     0.021
511     0.032
512     0.019
538     0.023
546     0.018
590     0.021
627     0.015
638     0.022
661     0.018
667     0.019
676     0.025
690     0.021
751     0.024
757     0.016
769     0.025
792     0.07
794     0.076
801     0.059
831     0.051
837     0.032
841     0.032
851     0.016
855     0.08
887     0.024
900     0.032
902     0.029
906     0.022
914     0.013
917     0.024
927     0.032
933     0.054
934     0.021
941     0.032
945     0.019
951     0.027
991     0.032
998     0.027
1002     0.032
1041     0.016
1068     0.024
1069     0.017
1112     0.015
1125     0.024
1128     0.024
1135     0.047
1137     0.024
1144     0.074
1160     0.044
1161     0.029
1170     0.057
1175     0.025
1197     0.029
1198     0.014
1219     0.027
1224     0.041
1232     0.057
1234     0.019
1254     0.032
1287     0.032
1290     0.05
1309     0.051
1332     0.016
1338     0.038
1387     0.024
1416     0.033
1424     0.054
1454     0.014
1460     0.022
1509     0.071
1523     0.029
1528     0.161
1537     0.027
1555     0.025
1556     0.052
1560     0.029
1562     0.042
1565     0.114
1567     0.032
1571     0.029
1608     0.03
1621     0.027
1635     0.032
1651     0.071
1670     0.018
1685     0.032
1692     0.04
1704     0.042
1712     0.019
1729     0.048
1745     0.019
1823     0.01
1835     0.02
1846     0.095
1852     0.129
1876     0.011
1879     0.02
1898     0.046
1906     0.032
1914     0.046
1925     0.048
1937     0.022
1941     0.02
1958     0.034
1983     0.033
1994     0.036
2000     0.034
2005     0.033
2030     0.018
2040     0.016
2053     0.024
2064     0.046
2090     0.024
2095     0.029
2107     0.018
2120     0.046
2130     0.029
2140     0.029
2158     0.025
2193     0.016
2200     0.038
2212     0.032
2219     0.071
2220     0.036
2224     0.012
2245     0.054
2247     0.029
2251     0.019
2253     0.234
2261     0.032
2283     0.014
2284     0.021
2292     0.024
2298     0.034
2303     0.026
2305     0.019
2321     0.039
2337     0.06
2378     0.029
2421     0.035
2428     0.025
2435     0.029
2442     0.032
2448     0.032
2464     0.02
2474     0.019
2497     0.022
2503     0.025
2518     0.013
2522     0.024
2523     0.022
2529     0.02
2540     0.024
2556     0.021
2565     0.02
2573     0.027
2576     0.109
2578     0.02
2595     0.018
2614     0.022
2634     0.018
2635     0.029
2638     0.032
2642     0.029
2652     0.022
2660     0.048
2661     0.022
2677     0.024
2687     0.022
2688     0.047
2691     0.058
2699     0.016
2702     0.024
2714     0.025
2721     0.029
2722     0.101
2738     0.054
2755     0.025
2756     0.032
2777     0.025
2778     0.022
2801     0.021
2846     0.015
2847     0.136
2857     0.009
2860     0.067
2868     0.054
2878     0.021
2883     0.114
2885     0.078
2924     0.018
2929     0.027
2930     0.015
2931     0.063
2935     0.029
2951     0.029
2955     0.032
2965     0.025
2967     0.025
2981     0.035
3007     0.043
3052     0.051
3056     0.051
3084     0.025
3085     0.051
3088     0.019
3115     0.04
3128     0.08
3150     0.027
3177     0.024
3181     0.01
3182     0.024
3201     0.016
3206     0.022
3242     0.029
3244     0.167
3267     0.018
3274     0.049
3278     0.054
3283     0.025
3285     0.058
3286     0.03
3313     0.032
3317     0.017
3338     0.019
3356     0.018
3377     0.036
3379     0.402
3381     0.183
3387     0.057
3401     0.015
3422     0.04
3445     0.021
3473     0.047
3484     0.077
3490     0.044
3520     0.017
3528     0.031
3532     0.063
3587     0.008
3589     0.033
3617     0.019
3622     0.024
3635     0.019
3637     0.032
3649     0.508
3662     0.04
3663     0.018
3677     0.051
3685     0.022
3690     0.032
3693     0.019
3696     0.019
3698     0.019
3711     0.022
3714     0.021
3727     0.024
3730     0.023
3739     0.019
3743     0.014
3744     0.027
3749     0.102
3758     0.032
3759     0.08
3764     0.012
