33
t_index  tf-idf
42     0.005
48     0.227
53     0.144
116     0.227
241     0.103
253     0.149
865     0.159
1290     0.09
1475     0.204
1530     0.141
1579     0.149
1801     0.191
2023     0.149
2303     0.095
2460     0.152
2474     0.139
2578     0.141
2616     0.152
2922     0.204
2943     0.191
2944     0.182
2962     0.149
3053     0.169
3125     0.135
3149     0.227
3211     0.191
3388     0.141
3528     0.073
3605     0.298
3618     0.127
3649     0.227
3717     0.327
3720     0.127
