205
t_index  tf-idf
16     0.0
49     0.053
58     0.087
70     0.053
76     0.07
104     0.041
111     0.102
124     0.076
145     0.035
149     0.031
160     0.04
182     0.071
217     0.053
223     0.059
297     0.045
301     0.037
325     0.176
367     0.05
373     0.059
428     0.076
436     0.087
442     0.035
492     0.059
497     0.031
501     0.059
522     0.039
546     0.032
563     0.047
565     0.053
584     0.059
644     0.079
669     0.045
683     0.042
703     0.037
726     0.059
792     0.032
797     0.045
803     0.059
810     0.047
823     0.041
831     0.031
848     0.022
851     0.091
857     0.027
887     0.045
925     0.031
926     0.042
937     0.085
981     0.042
1002     0.059
1044     0.047
1045     0.02
1078     0.059
1084     0.047
1132     0.049
1135     0.044
1144     0.027
1165     0.047
1214     0.049
1222     0.053
1226     0.047
1231     0.059
1232     0.035
1290     0.023
1306     0.059
1307     0.045
1308     0.047
1318     0.053
1333     0.049
1336     0.025
1338     0.035
1367     0.042
1422     0.039
1430     0.059
1431     0.044
1454     0.025
1488     0.077
1496     0.037
1520     0.059
1528     0.099
1533     0.044
1534     0.041
1552     0.04
1565     0.159
1589     0.045
1590     0.072
1610     0.051
1626     0.053
1628     0.047
1680     0.051
1681     0.11
1721     0.031
1762     0.085
1823     0.057
1833     0.059
1835     0.037
1863     0.042
1873     0.041
1882     0.04
1898     0.029
1925     0.03
1933     0.041
1983     0.06
1987     0.037
1995     0.059
2005     0.154
2035     0.053
2040     0.03
2064     0.029
2093     0.085
2098     0.037
2107     0.098
2108     0.059
2110     0.036
2125     0.053
2160     0.059
2165     0.037
2182     0.049
2192     0.106
2206     0.039
2220     0.045
2223     0.042
2250     0.049
2282     0.136
2283     0.026
2292     0.136
2298     0.063
2302     0.044
2303     0.024
2305     0.036
2374     0.117
2379     0.053
2388     0.033
2389     0.036
2421     0.107
2454     0.072
2457     0.031
2464     0.037
2477     0.053
2478     0.029
2506     0.023
2514     0.037
2518     0.012
2529     0.038
2536     0.053
2584     0.047
2590     0.095
2634     0.033
2665     0.049
2674     0.053
2695     0.124
2714     0.023
2717     0.045
2722     0.124
2723     0.07
2727     0.041
2739     0.045
2804     0.041
2832     0.035
2834     0.044
2857     0.119
2948     0.09
2952     0.037
2955     0.059
2974     0.033
2996     0.045
3017     0.037
3047     0.061
3054     0.053
3055     0.04
3090     0.053
3097     0.049
3105     0.077
3122     0.049
3126     0.059
3181     0.037
3208     0.029
3217     0.061
3222     0.033
3265     0.096
3273     0.044
3286     0.028
3321     0.037
3337     0.053
3366     0.059
3379     0.124
3381     0.042
3398     0.087
3401     0.056
3483     0.045
3488     0.045
3501     0.045
3528     0.038
3535     0.059
3563     0.025
3589     0.061
3638     0.037
3649     0.528
3656     0.049
3668     0.059
3699     0.034
3742     0.034
3743     0.026
3747     0.044
3749     0.031
