236
t_index  tf-idf
25     0.001
61     0.044
74     0.033
100     0.034
106     0.039
111     0.028
113     0.036
121     0.046
122     0.031
124     0.063
149     0.026
157     0.037
165     0.031
168     0.044
198     0.03
201     0.026
208     0.039
222     0.049
229     0.032
243     0.047
255     0.068
295     0.031
306     0.031
314     0.049
321     0.041
332     0.041
364     0.03
382     0.049
417     0.06
450     0.035
465     0.022
500     0.065
501     0.049
511     0.049
524     0.036
548     0.039
560     0.072
563     0.039
565     0.044
584     0.049
585     0.039
592     0.049
599     0.049
611     0.015
613     0.025
672     0.064
681     0.049
696     0.041
724     0.097
730     0.023
732     0.041
757     0.024
764     0.061
803     0.049
848     0.018
862     0.034
885     0.049
911     0.034
939     0.041
966     0.044
973     0.049
997     0.035
998     0.041
1002     0.049
1016     0.044
1054     0.041
1056     0.041
1065     0.044
1104     0.032
1111     0.036
1112     0.023
1151     0.031
1152     0.037
1165     0.039
1188     0.049
1206     0.049
1224     0.031
1232     0.058
1234     0.029
1243     0.039
1251     0.034
1281     0.051
1290     0.019
1308     0.156
1317     0.039
1338     0.029
1343     0.041
1346     0.062
1347     0.049
1351     0.024
1395     0.041
1398     0.044
1416     0.075
1432     0.032
1439     0.135
1454     0.021
1461     0.044
1496     0.03
1528     0.123
1529     0.028
1553     0.041
1556     0.026
1562     0.159
1565     0.131
1584     0.072
1587     0.032
1592     0.044
1597     0.025
1605     0.049
1618     0.036
1621     0.041
1625     0.028
1652     0.194
1670     0.027
1676     0.041
1680     0.021
1698     0.028
1724     0.036
1732     0.037
1755     0.041
1780     0.084
1787     0.033
1835     0.061
1837     0.028
1873     0.034
1876     0.067
1879     0.03
1898     0.024
1914     0.035
1920     0.032
1925     0.073
1934     0.049
1935     0.033
1941     0.061
1951     0.027
1983     0.025
1989     0.049
2005     0.076
2040     0.025
2061     0.025
2098     0.061
2105     0.108
2144     0.02
2156     0.039
2169     0.027
2193     0.024
2206     0.064
2219     0.036
2220     0.055
2252     0.049
2254     0.037
2264     0.03
2269     0.049
2273     0.049
2279     0.049
2283     0.022
2284     0.032
2286     0.039
2298     0.052
2300     0.049
2302     0.036
2321     0.059
2388     0.054
2390     0.049
2401     0.049
2421     0.106
2478     0.024
2517     0.034
2518     0.019
2527     0.035
2543     0.087
2556     0.032
2567     0.041
2593     0.035
2623     0.049
2634     0.054
2652     0.034
2653     0.032
2673     0.393
2688     0.036
2700     0.044
2721     0.044
2742     0.031
2753     0.077
2857     0.056
2917     0.021
2931     0.049
2948     0.075
2952     0.03
2967     0.039
2976     0.039
2992     0.049
2998     0.097
3035     0.049
3047     0.025
3054     0.044
3084     0.039
3088     0.058
3105     0.064
3113     0.049
3115     0.031
3124     0.029
3125     0.029
3132     0.037
3144     0.033
3157     0.044
3181     0.077
3201     0.098
3286     0.023
3317     0.051
3337     0.044
3341     0.049
3379     0.205
3381     0.07
3387     0.044
3396     0.036
3397     0.039
3451     0.022
3464     0.033
3466     0.033
3470     0.044
3490     0.022
3499     0.035
3528     0.031
3552     0.044
3563     0.166
3587     0.024
3611     0.044
3618     0.054
3620     0.189
3621     0.306
3634     0.054
3649     0.194
3693     0.059
3749     0.052
3764     0.111
