59
t_index  tf-idf
122     0.001
200     0.076
251     0.092
255     0.054
280     0.069
355     0.104
379     0.088
452     0.056
474     0.184
522     0.076
546     0.063
661     0.065
737     0.05
848     0.043
895     0.079
979     0.092
1063     0.07
1073     0.077
1175     0.092
1290     0.045
1322     0.092
1343     0.097
1369     0.085
1528     0.484
1532     0.097
1565     0.104
1568     0.077
1590     0.047
1876     0.04
2040     0.059
2053     0.085
2095     0.052
2226     0.063
2380     0.05
2489     0.266
2518     0.023
2587     0.069
2626     0.076
2753     0.061
2847     0.134
2857     0.033
2953     0.065
2981     0.063
3039     0.088
3143     0.097
3145     0.067
3153     0.115
3256     0.115
3334     0.104
3379     0.162
3381     0.083
3422     0.049
3432     0.037
3491     0.069
3635     0.069
3649     0.574
3688     0.046
3715     0.083
3764     0.044
