34
t_index  tf-idf
191     0.004
198     0.123
218     0.158
228     0.065
280     0.357
415     0.166
426     0.135
703     0.125
868     0.125
917     0.147
955     0.395
1272     0.127
1534     0.139
1748     0.095
1797     0.13
1837     0.116
1969     0.197
1988     0.114
2061     0.207
2095     0.18
2151     0.123
2298     0.071
2521     0.076
2857     0.114
3105     0.389
3283     0.158
3351     0.147
3381     0.142
3528     0.064
3542     0.178
3649     0.197
3687     0.084
3705     0.125
3723     0.13
