119
t_index  tf-idf
30     0.0
34     0.032
75     0.054
108     0.041
122     0.145
158     0.058
198     0.04
200     0.085
212     0.042
243     0.031
290     0.039
347     0.037
374     0.064
482     0.067
500     0.043
600     0.038
613     0.033
661     0.036
664     0.039
668     0.116
711     0.048
718     0.045
730     0.031
740     0.346
764     0.081
797     0.148
914     0.027
926     0.093
947     0.064
952     0.058
1042     0.044
1060     0.193
1171     0.163
1173     0.064
1193     0.044
1281     0.068
1332     0.096
1336     0.027
1338     0.039
1367     0.046
1387     0.049
1424     0.036
1439     0.036
1454     0.055
1528     0.054
1533     0.048
1649     0.054
1661     0.048
1669     0.271
1692     0.041
1729     0.098
1823     0.021
1835     0.244
1876     0.022
1936     0.052
1958     0.034
1983     0.033
2072     0.044
2095     0.029
2133     0.129
2201     0.024
2225     0.054
2270     0.108
2298     0.023
2321     0.079
2398     0.052
2421     0.117
2444     0.116
2447     0.163
2454     0.039
2492     0.064
2518     0.026
2543     0.058
2634     0.072
2688     0.048
2735     0.064
2755     0.103
2857     0.093
2885     0.067
2930     0.03
2970     0.039
2981     0.035
2993     0.064
3036     0.09
3132     0.049
3181     0.041
3245     0.052
3290     0.035
3318     0.049
3321     0.122
3341     0.064
3362     0.103
3369     0.039
3377     0.073
3379     0.361
3386     0.096
3387     0.058
3432     0.063
3438     0.039
3470     0.058
3563     0.055
3587     0.062
3590     0.018
3619     0.058
3649     0.193
3662     0.12
3669     0.036
3677     0.035
3699     0.037
3710     0.064
3735     0.058
3739     0.038
3740     0.034
3743     0.029
3758     0.064
3767     0.089
3768     0.204
3770     0.08
3784     0.052
