41
t_index  tf-idf
8     0.004
17     0.211
40     0.174
201     0.127
236     0.198
275     0.151
296     0.165
367     0.099
512     0.14
757     0.116
831     0.125
865     0.165
871     0.211
945     0.142
1030     0.188
1069     0.124
1113     0.235
1193     0.161
1198     0.103
1459     0.181
1528     0.198
1721     0.123
1823     0.076
2040     0.119
2120     0.169
2261     0.119
2431     0.211
2660     0.118
2847     0.091
2868     0.198
2878     0.154
2885     0.082
2890     0.165
2900     0.235
2909     0.129
3240     0.198
3244     0.103
3338     0.142
3451     0.108
3548     0.211
3749     0.125
