58
t_index  tf-idf
16     0.004
19     0.112
163     0.086
213     0.174
289     0.117
334     0.14
342     0.13
407     0.109
436     0.086
465     0.08
594     0.126
876     0.092
890     0.109
894     0.107
1006     0.1
1024     0.14
1054     0.147
1083     0.252
1142     0.14
1284     0.13
1336     0.148
1396     0.14
1467     0.157
1565     0.157
1608     0.081
1618     0.13
1625     0.1
1843     0.09
1873     0.123
1912     0.123
2060     0.157
2099     0.126
2127     0.126
2309     0.074
2384     0.101
2421     0.127
2478     0.086
2570     0.094
2616     0.234
2835     0.089
2930     0.08
2935     0.157
3047     0.09
3081     0.064
3092     0.126
3122     0.147
3160     0.123
3179     0.115
3209     0.117
3217     0.09
3238     0.126
3339     0.134
3356     0.1
3398     0.173
3414     0.072
3490     0.081
3640     0.09
3649     0.349
