65
t_index  tf-idf
21     0.001
111     0.086
158     0.134
182     0.09
190     0.094
243     0.071
268     0.149
426     0.102
465     0.068
574     0.111
661     0.084
737     0.13
797     0.115
829     0.125
864     0.107
899     0.087
901     0.105
1144     0.069
1145     0.107
1160     0.102
1173     0.149
1332     0.074
1351     0.073
1416     0.077
1439     0.249
1447     0.077
1544     0.125
1556     0.081
1670     0.168
1692     0.094
1823     0.048
2064     0.073
2220     0.057
2265     0.149
2283     0.066
2388     0.083
2421     0.108
2444     0.134
2447     0.251
2478     0.293
2497     0.105
2534     0.121
2576     0.102
2586     0.1
2691     0.182
2871     0.115
2885     0.104
2917     0.064
2977     0.066
3026     0.094
3063     0.111
3154     0.085
3155     0.125
3181     0.047
3207     0.115
3219     0.149
3318     0.115
3352     0.096
3374     0.131
3381     0.215
3426     0.115
3528     0.048
3662     0.278
3681     0.119
3713     0.134
