34
t_index  tf-idf
19     0.003
379     0.131
452     0.083
456     0.137
519     0.307
895     0.117
909     0.131
920     0.171
1063     0.105
1113     0.171
1150     0.099
1346     0.072
1528     0.431
1565     0.461
1692     0.108
1712     0.105
1889     0.234
2064     0.083
2200     0.102
2283     0.076
2321     0.105
2390     0.171
2489     0.237
2674     0.154
2706     0.123
2846     0.083
2885     0.119
2926     0.131
2977     0.075
3042     0.171
3092     0.123
3490     0.079
3491     0.103
3677     0.092
