91
t_index  tf-idf
76     0.001
182     0.108
229     0.059
243     0.086
255     0.042
426     0.062
487     0.067
511     0.09
519     0.081
538     0.065
546     0.05
574     0.067
608     0.069
710     0.076
718     0.063
737     0.118
763     0.227
899     0.053
950     0.09
960     0.09
1041     0.046
1144     0.209
1160     0.062
1171     0.057
1279     0.039
1290     0.035
1307     0.069
1410     0.081
1476     0.062
1565     0.081
1581     0.063
1638     0.063
1670     0.051
1682     0.081
1698     0.208
1729     0.034
1753     0.151
1756     0.062
1822     0.076
1835     0.057
1837     0.053
1878     0.053
1901     0.151
1920     0.059
1983     0.046
1991     0.081
2000     0.048
2041     0.081
2093     0.065
2118     0.047
2178     0.2
2210     0.067
2291     0.179
2303     0.037
2321     0.055
2387     0.09
2478     0.044
2534     0.146
2536     0.081
2624     0.162
2634     0.05
2706     0.065
2801     0.059
2818     0.09
2857     0.078
2871     0.069
2917     0.039
2953     0.101
2957     0.076
2967     0.072
2977     0.04
2998     0.09
3047     0.047
3073     0.09
3126     0.09
3152     0.067
3153     0.09
3181     0.085
3189     0.09
3290     0.049
3374     0.04
3379     0.063
3381     0.065
3388     0.056
3394     0.179
3422     0.038
3528     0.087
3649     0.538
3677     0.097
3731     0.063
3764     0.034
