185
t_index  tf-idf
1     0.0
25     0.048
61     0.032
104     0.025
105     0.036
108     0.023
111     0.021
122     0.011
144     0.036
191     0.022
198     0.022
201     0.038
226     0.057
274     0.053
301     0.044
303     0.028
309     0.021
353     0.025
369     0.036
396     0.028
442     0.042
465     0.049
467     0.081
521     0.036
577     0.036
585     0.028
618     0.036
643     0.079
644     0.024
657     0.032
661     0.02
750     0.06
776     0.032
784     0.042
792     0.039
795     0.03
809     0.03
911     0.025
937     0.051
943     0.027
944     0.03
1002     0.178
1032     0.06
1035     0.12
1044     0.085
1045     0.012
1111     0.026
1112     0.017
1128     0.026
1161     0.016
1184     0.025
1214     0.03
1243     0.057
1269     0.036
1273     0.027
1290     0.014
1307     0.027
1343     0.03
1364     0.03
1410     0.032
1416     0.018
1426     0.036
1439     0.02
1441     0.036
1446     0.06
1452     0.025
1477     0.046
1478     0.024
1502     0.024
1528     0.359
1534     0.025
1556     0.078
1562     0.047
1565     0.576
1576     0.057
1578     0.036
1590     0.015
1597     0.018
1608     0.033
1610     0.108
1625     0.041
1794     0.036
1854     0.132
1898     0.017
1903     0.036
1913     0.027
1924     0.036
1925     0.018
1940     0.022
1941     0.022
1958     0.019
1967     0.03
1983     0.037
2002     0.03
2027     0.026
2072     0.024
2110     0.022
2112     0.036
2118     0.019
2189     0.024
2204     0.019
2207     0.026
2210     0.026
2211     0.073
2220     0.014
2226     0.02
2254     0.027
2259     0.032
2284     0.012
2302     0.053
2388     0.02
2421     0.026
2441     0.032
2443     0.027
2446     0.024
2463     0.03
2503     0.028
2586     0.024
2596     0.036
2604     0.021
2618     0.032
2634     0.04
2637     0.03
2638     0.036
2652     0.025
2665     0.03
2687     0.025
2722     0.019
2723     0.063
2775     0.036
2818     0.036
2834     0.026
2839     0.02
2857     0.021
2880     0.064
2904     0.032
2931     0.036
2981     0.019
2998     0.071
3024     0.032
3041     0.036
3105     0.023
3111     0.064
3112     0.028
3115     0.022
3122     0.03
3164     0.032
3177     0.026
3204     0.028
3207     0.027
3208     0.017
3217     0.018
3235     0.03
3253     0.027
3265     0.029
3296     0.03
3303     0.028
3353     0.026
3377     0.02
3379     0.1
3381     0.077
3397     0.028
3401     0.068
3438     0.021
3449     0.021
3451     0.049
3466     0.048
3623     0.036
3649     0.462
3652     0.097
3656     0.06
3659     0.051
3662     0.022
3672     0.026
3676     0.03
3677     0.058
3691     0.03
3707     0.036
3730     0.026
3732     0.057
3743     0.016
3749     0.057
3753     0.036
3761     0.036
3773     0.022
