162
t_index  tf-idf
8     0.0
21     0.031
27     0.037
34     0.025
68     0.038
111     0.057
113     0.037
115     0.04
124     0.032
149     0.053
163     0.024
182     0.03
198     0.031
215     0.042
219     0.049
228     0.049
231     0.097
309     0.115
321     0.167
332     0.042
364     0.091
374     0.065
415     0.042
491     0.036
497     0.026
500     0.066
531     0.125
534     0.037
561     0.032
581     0.049
593     0.099
613     0.051
627     0.023
634     0.232
640     0.102
646     0.049
661     0.028
664     0.09
690     0.033
692     0.071
696     0.042
741     0.045
757     0.049
779     0.148
792     0.027
848     0.018
866     0.032
868     0.031
879     0.122
914     0.02
923     0.032
928     0.049
963     0.049
988     0.045
991     0.049
1104     0.032
1128     0.037
1161     0.023
1190     0.054
1199     0.045
1230     0.036
1245     0.083
1279     0.043
1281     0.026
1284     0.11
1336     0.021
1377     0.057
1387     0.038
1432     0.032
1454     0.021
1486     0.099
1511     0.069
1528     0.25
1565     0.178
1659     0.045
1665     0.034
1667     0.045
1679     0.033
1685     0.049
1692     0.031
1712     0.03
1729     0.038
1745     0.03
1774     0.178
1823     0.016
1903     0.025
1958     0.026
1983     0.025
1993     0.029
1994     0.028
2048     0.032
2061     0.026
2095     0.045
2198     0.038
2200     0.029
2201     0.019
2202     0.026
2206     0.032
2207     0.037
2208     0.045
2264     0.031
2269     0.049
2284     0.049
2298     0.053
2321     0.091
2375     0.089
2411     0.049
2435     0.045
2454     0.03
2456     0.025
2492     0.049
2514     0.031
2528     0.038
2569     0.074
2573     0.083
2580     0.035
2637     0.042
2643     0.045
2656     0.033
2672     0.064
2691     0.03
2714     0.019
2857     0.086
2860     0.017
2882     0.032
2884     0.038
2885     0.017
2911     0.099
2927     0.025
2930     0.068
2950     0.031
2967     0.04
3007     0.045
3088     0.088
3127     0.037
3132     0.076
3134     0.035
3181     0.016
3182     0.037
3218     0.045
3258     0.028
3274     0.025
3369     0.03
3370     0.124
3379     0.452
3381     0.036
3399     0.107
3422     0.021
3426     0.038
3481     0.045
3587     0.012
3589     0.078
3590     0.014
3648     0.045
3649     0.395
3662     0.031
3677     0.027
3710     0.049
3717     0.024
3749     0.079
3759     0.042
3770     0.031
