214
t_index  tf-idf
26     0.0
62     0.026
72     0.036
76     0.024
88     0.028
104     0.057
122     0.039
126     0.036
164     0.031
191     0.025
200     0.026
212     0.053
243     0.019
255     0.019
277     0.04
290     0.024
306     0.025
309     0.023
355     0.072
360     0.036
363     0.04
379     0.062
428     0.026
465     0.037
467     0.046
474     0.032
486     0.026
490     0.036
500     0.081
511     0.08
536     0.025
546     0.044
585     0.032
590     0.054
606     0.08
611     0.013
613     0.021
630     0.04
661     0.068
719     0.04
730     0.019
733     0.024
757     0.06
764     0.017
769     0.032
770     0.019
819     0.034
848     0.015
862     0.057
879     0.02
887     0.031
890     0.025
895     0.028
909     0.031
979     0.097
995     0.04
1002     0.04
1042     0.055
1063     0.049
1103     0.04
1125     0.031
1161     0.056
1165     0.032
1168     0.04
1183     0.034
1217     0.026
1232     0.024
1251     0.028
1290     0.032
1295     0.072
1338     0.024
1346     0.034
1350     0.022
1375     0.036
1424     0.068
1427     0.034
1457     0.03
1476     0.028
1487     0.031
1490     0.031
1496     0.025
1512     0.03
1522     0.036
1528     0.407
1532     0.068
1552     0.055
1562     0.053
1565     0.362
1581     0.028
1597     0.021
1602     0.026
1644     0.036
1651     0.03
1692     0.025
1698     0.023
1701     0.036
1712     0.074
1778     0.022
1791     0.06
1807     0.03
1876     0.014
1878     0.024
1879     0.025
1886     0.03
1889     0.083
1898     0.02
1913     0.062
1914     0.029
1925     0.061
1936     0.032
1937     0.028
1984     0.029
1988     0.023
2045     0.032
2053     0.09
2090     0.031
2095     0.037
2144     0.017
2154     0.063
2158     0.032
2193     0.02
2200     0.024
2220     0.015
2268     0.04
2283     0.018
2284     0.013
2292     0.031
2298     0.043
2380     0.018
2447     0.068
2451     0.034
2454     0.025
2457     0.021
2484     0.019
2489     0.167
2506     0.032
2518     0.016
2522     0.03
2523     0.028
2534     0.033
2538     0.036
2542     0.036
2564     0.03
2565     0.025
2573     0.034
2581     0.032
2585     0.03
2587     0.024
2599     0.034
2623     0.04
2652     0.028
2677     0.03
2685     0.062
2691     0.025
2714     0.016
2804     0.028
2835     0.02
2847     0.125
2857     0.023
2885     0.169
2926     0.062
2927     0.02
2930     0.037
2931     0.04
2953     0.045
2998     0.161
3004     0.08
3128     0.102
3145     0.047
3177     0.09
3181     0.013
3187     0.026
3189     0.04
3198     0.036
3201     0.041
3257     0.028
3278     0.034
3290     0.044
3291     0.036
3313     0.04
3317     0.085
3321     0.025
3371     0.072
3379     0.452
3386     0.03
3388     0.025
3414     0.017
3422     0.034
3432     0.026
3449     0.07
3457     0.031
3475     0.04
3490     0.074
3491     0.073
3510     0.04
3528     0.013
3548     0.036
3552     0.036
3587     0.02
3589     0.021
3617     0.024
3634     0.022
3649     0.241
3662     0.05
3677     0.022
3679     0.04
3688     0.016
3705     0.025
3710     0.04
3715     0.029
3727     0.03
3740     0.043
3743     0.018
3764     0.031
