81
t_index  tf-idf
21     0.001
26     0.058
39     0.136
122     0.031
173     0.074
200     0.064
208     0.077
212     0.127
361     0.081
379     0.074
415     0.081
430     0.087
456     0.077
467     0.055
500     0.065
583     0.087
611     0.061
690     0.259
696     0.081
737     0.042
740     0.074
757     0.048
769     0.077
872     0.087
1042     0.066
1055     0.062
1062     0.102
1201     0.072
1232     0.058
1256     0.061
1343     0.081
1476     0.133
1528     0.407
1565     0.348
1597     0.05
1622     0.163
1876     0.033
1889     0.066
1902     0.097
2072     0.066
2110     0.059
2144     0.041
2154     0.051
2189     0.066
2284     0.127
2303     0.04
2357     0.077
2391     0.087
2489     0.179
2518     0.097
2534     0.039
2587     0.233
2626     0.064
2691     0.118
2714     0.038
2739     0.074
2846     0.047
2847     0.075
2857     0.056
2885     0.034
2926     0.149
2930     0.044
2953     0.055
2970     0.059
3057     0.058
3116     0.155
3145     0.056
3181     0.031
3293     0.087
3379     0.204
3387     0.087
3485     0.072
3490     0.045
3491     0.117
3546     0.193
3585     0.062
3635     0.058
3649     0.193
3652     0.066
3687     0.041
3764     0.037
