147
t_index  tf-idf
8     0.0
21     0.028
30     0.04
111     0.026
121     0.021
122     0.043
145     0.027
231     0.029
255     0.042
295     0.028
331     0.052
374     0.029
417     0.028
423     0.15
465     0.02
467     0.025
540     0.032
553     0.038
600     0.08
601     0.045
640     0.046
671     0.034
699     0.04
727     0.089
751     0.034
774     0.045
851     0.023
857     0.104
899     0.183
933     0.025
991     0.045
1006     0.025
1052     0.025
1061     0.489
1107     0.034
1201     0.033
1219     0.038
1248     0.045
1274     0.038
1281     0.024
1290     0.018
1324     0.045
1332     0.022
1389     0.045
1431     0.033
1454     0.019
1509     0.033
1528     0.038
1534     0.031
1587     0.029
1635     0.045
1649     0.038
1664     0.045
1669     0.075
1670     0.05
1721     0.023
1732     0.069
1742     0.032
1745     0.027
1786     0.04
1800     0.032
1835     0.028
1876     0.015
1886     0.033
1896     0.089
1925     0.022
1935     0.03
1958     0.024
2005     0.023
2061     0.023
2062     0.161
2066     0.12
2085     0.025
2090     0.034
2169     0.025
2183     0.036
2201     0.017
2207     0.033
2220     0.017
2224     0.053
2230     0.134
2253     0.03
2273     0.045
2278     0.026
2283     0.04
2284     0.029
2298     0.016
2318     0.04
2369     0.12
2481     0.081
2514     0.083
2517     0.031
2518     0.009
2522     0.066
2570     0.024
2576     0.031
2595     0.025
2626     0.029
2653     0.059
2655     0.04
2669     0.045
2674     0.04
2685     0.137
2714     0.07
2721     0.12
2738     0.051
2760     0.034
2857     0.039
2860     0.016
2885     0.031
2952     0.111
2955     0.089
2979     0.04
3112     0.036
3152     0.033
3174     0.038
3181     0.17
3208     0.044
3242     0.08
3245     0.036
3257     0.031
3331     0.033
3370     0.016
3379     0.25
3401     0.021
3414     0.018
3511     0.018
3528     0.014
3560     0.04
3563     0.038
3587     0.032
3590     0.038
3628     0.027
3637     0.337
3638     0.056
3645     0.038
3649     0.401
3663     0.025
3670     0.021
3688     0.018
3693     0.027
3696     0.027
3710     0.045
3743     0.04
3749     0.024
3759     0.075
3760     0.038
