247
t_index  tf-idf
16     0.0
103     0.04
115     0.04
122     0.016
124     0.032
144     0.025
157     0.019
165     0.016
182     0.015
190     0.016
191     0.015
218     0.02
229     0.017
243     0.024
249     0.025
263     0.023
289     0.017
295     0.032
296     0.018
306     0.016
307     0.054
309     0.029
316     0.025
328     0.018
337     0.025
355     0.023
385     0.075
450     0.018
456     0.02
465     0.012
482     0.013
522     0.017
523     0.015
600     0.045
613     0.013
646     0.025
668     0.023
671     0.019
672     0.017
689     0.025
699     0.023
704     0.036
737     0.011
752     0.016
757     0.075
764     0.021
795     0.021
796     0.021
800     0.019
819     0.021
831     0.013
857     0.023
868     0.016
879     0.012
894     0.046
905     0.02
914     0.01
933     0.014
939     0.021
956     0.025
958     0.019
973     0.025
986     0.02
991     0.025
1009     0.02
1041     0.013
1043     0.025
1055     0.016
1056     0.021
1068     0.039
1093     0.023
1112     0.024
1116     0.017
1144     0.012
1156     0.019
1159     0.025
1161     0.046
1184     0.018
1190     0.014
1196     0.025
1217     0.016
1219     0.021
1234     0.015
1268     0.042
1273     0.019
1276     0.021
1279     0.011
1281     0.013
1290     0.01
1325     0.021
1336     0.021
1343     0.021
1378     0.02
1439     0.014
1528     0.36
1565     0.475
1566     0.025
1568     0.017
1571     0.023
1581     0.035
1590     0.01
1624     0.045
1625     0.029
1634     0.025
1670     0.014
1676     0.064
1679     0.017
1683     0.023
1693     0.019
1716     0.081
1741     0.02
1842     0.176
1843     0.013
1870     0.02
1876     0.035
1878     0.044
1898     0.012
1899     0.013
1916     0.025
1921     0.021
1925     0.013
1951     0.114
1960     0.023
1963     0.047
1970     0.021
1983     0.026
2000     0.041
2005     0.053
2040     0.013
2068     0.023
2090     0.039
2095     0.011
2099     0.109
2127     0.018
2138     0.02
2142     0.025
2144     0.011
2169     0.014
2182     0.042
2193     0.012
2194     0.025
2197     0.02
2207     0.019
2218     0.019
2254     0.019
2270     0.021
2282     0.019
2286     0.02
2292     0.039
2298     0.027
2309     0.011
2321     0.031
2332     0.023
2335     0.023
2337     0.016
2352     0.023
2384     0.015
2389     0.015
2400     0.032
2421     0.027
2447     0.021
2478     0.025
2484     0.024
2485     0.019
2496     0.014
2498     0.025
2506     0.02
2521     0.01
2566     0.023
2567     0.021
2637     0.021
2639     0.025
2653     0.017
2660     0.013
2669     0.05
2712     0.042
2716     0.019
2730     0.023
2733     0.023
2745     0.021
2797     0.025
2835     0.038
2836     0.017
2839     0.014
2843     0.025
2884     0.039
2885     0.044
2926     0.019
2933     0.015
2934     0.086
2935     0.045
2938     0.019
2959     0.145
2960     0.063
2961     0.152
3031     0.025
3080     0.023
3081     0.009
3103     0.05
3115     0.016
3179     0.017
3198     0.023
3201     0.013
3209     0.017
3217     0.026
3229     0.023
3249     0.04
3250     0.054
3285     0.03
3303     0.02
3317     0.013
3321     0.016
3352     0.032
3379     0.459
3381     0.018
3397     0.02
3398     0.037
3401     0.012
3409     0.021
3414     0.01
3422     0.011
3432     0.008
3464     0.017
3472     0.025
3494     0.025
3520     0.066
3532     0.025
3546     0.025
3563     0.011
3589     0.026
3606     0.019
3607     0.023
3629     0.035
3633     0.075
3640     0.013
3643     0.015
3649     0.377
3651     0.023
3663     0.112
3677     0.014
3699     0.029
3711     0.017
3720     0.014
3743     0.011
3749     0.013
3764     0.029
3778     0.02
