96
t_index  tf-idf
7     0.002
8     0.067
34     0.053
212     0.069
306     0.067
332     0.089
335     0.313
359     0.105
360     0.095
364     0.064
374     0.07
465     0.048
634     0.247
640     0.054
646     0.105
692     0.076
693     0.105
711     0.078
730     0.1
866     0.069
879     0.052
1020     0.069
1041     0.054
1100     0.074
1110     0.105
1171     0.067
1185     0.084
1198     0.046
1234     0.063
1249     0.111
1279     0.045
1424     0.059
1447     0.055
1511     0.074
1528     0.089
1565     0.095
1587     0.069
1588     0.067
1590     0.043
1597     0.055
1620     0.074
1713     0.084
1729     0.08
1787     0.072
1823     0.034
1858     0.235
1943     0.105
1958     0.056
1983     0.054
1988     0.061
2019     0.105
2032     0.105
2045     0.084
2085     0.058
2095     0.048
2201     0.08
2284     0.035
2298     0.038
2320     0.156
2420     0.053
2474     0.129
2492     0.052
2634     0.059
2672     0.068
2711     0.074
2714     0.041
2738     0.12
2753     0.111
2828     0.095
2857     0.091
2882     0.068
2885     0.037
2927     0.053
3007     0.095
3010     0.089
3036     0.074
3088     0.063
3132     0.081
3181     0.033
3290     0.057
3362     0.084
3370     0.038
3379     0.296
3511     0.043
3563     0.09
3590     0.03
3645     0.089
3649     0.421
3662     0.065
3663     0.059
3687     0.045
3705     0.133
3717     0.05
3749     0.056
3767     0.036
3768     0.095
