114
t_index  tf-idf
21     0.0
23     0.156
42     0.058
103     0.063
163     0.038
173     0.06
200     0.103
270     0.056
277     0.078
295     0.049
296     0.055
301     0.049
309     0.045
379     0.06
474     0.063
500     0.052
638     0.055
665     0.07
679     0.078
718     0.055
757     0.039
770     0.037
848     0.058
897     0.078
980     0.063
1002     0.078
1062     0.041
1068     0.06
1193     0.054
1230     0.056
1232     0.046
1274     0.066
1290     0.031
1343     0.066
1346     0.033
1410     0.07
1446     0.066
1502     0.105
1512     0.058
1528     0.461
1529     0.045
1532     0.066
1565     0.211
1587     0.051
1643     0.078
1692     0.049
1712     0.096
1725     0.07
1791     0.116
1855     0.063
1876     0.027
1902     0.078
1952     0.07
2038     0.11
2095     0.036
2154     0.041
2167     0.078
2200     0.046
2234     0.078
2283     0.035
2489     0.181
2518     0.016
2570     0.042
2576     0.054
2587     0.047
2626     0.051
2636     0.113
2643     0.141
2691     0.048
2714     0.031
2716     0.06
2753     0.041
2792     0.078
2846     0.038
2857     0.068
2953     0.044
2966     0.078
2970     0.048
2977     0.034
3013     0.078
3017     0.049
3026     0.049
3128     0.066
3145     0.045
3181     0.05
3191     0.078
3204     0.063
3244     0.068
3318     0.06
3341     0.078
3344     0.281
3371     0.07
3379     0.274
3381     0.056
3422     0.033
3457     0.241
3468     0.078
3485     0.058
3490     0.036
3491     0.047
3563     0.1
3579     0.058
3589     0.041
3606     0.116
3635     0.047
3649     0.234
3670     0.038
3681     0.063
3687     0.033
3699     0.045
3705     0.049
3749     0.042
3764     0.03
3770     0.049
