182
t_index  tf-idf
8     0.002
19     0.063
34     0.074
69     0.039
103     0.118
106     0.039
107     0.049
111     0.085
122     0.063
124     0.032
165     0.032
174     0.041
200     0.032
201     0.026
212     0.032
218     0.039
228     0.064
229     0.064
243     0.047
309     0.028
347     0.084
362     0.035
364     0.03
374     0.032
376     0.038
390     0.049
436     0.024
465     0.045
472     0.088
500     0.033
577     0.049
613     0.025
640     0.102
665     0.044
683     0.035
692     0.035
700     0.044
703     0.031
711     0.073
730     0.023
736     0.049
740     0.038
757     0.049
840     0.049
902     0.044
914     0.04
917     0.146
918     0.044
1014     0.041
1042     0.034
1073     0.033
1097     0.049
1110     0.049
1122     0.044
1190     0.054
1193     0.034
1198     0.043
1290     0.019
1297     0.058
1336     0.021
1350     0.027
1410     0.044
1489     0.029
1496     0.031
1500     0.049
1509     0.036
1528     0.124
1552     0.067
1556     0.027
1583     0.038
1606     0.034
1638     0.034
1651     0.036
1693     0.036
1702     0.076
1720     0.049
1721     0.026
1729     0.037
1745     0.03
1787     0.034
1823     0.016
1876     0.051
1878     0.029
1898     0.024
1925     0.025
1943     0.049
1958     0.026
1983     0.05
1993     0.029
2000     0.026
2005     0.026
2035     0.088
2036     0.049
2056     0.029
2095     0.045
2107     0.055
2133     0.049
2144     0.021
2169     0.027
2183     0.039
2201     0.019
2204     0.027
2224     0.019
2225     0.124
2264     0.031
2284     0.048
2298     0.018
2314     0.035
2321     0.06
2337     0.031
2378     0.044
2388     0.055
2400     0.032
2421     0.053
2456     0.025
2465     0.039
2510     0.041
2512     0.049
2514     0.061
2529     0.032
2539     0.034
2558     0.041
2573     0.041
2584     0.039
2586     0.066
2595     0.11
2601     0.083
2614     0.034
2634     0.027
2652     0.034
2672     0.032
2714     0.058
2715     0.038
2738     0.028
2742     0.063
2759     0.03
2828     0.088
2857     0.114
2860     0.052
2881     0.019
2885     0.069
2930     0.09
2933     0.029
2952     0.031
2955     0.049
2957     0.124
3007     0.044
3039     0.038
3055     0.034
3088     0.058
3124     0.029
3181     0.016
3201     0.025
3206     0.034
3255     0.088
3274     0.025
3290     0.08
3293     0.044
3317     0.026
3351     0.073
3371     0.044
3379     0.207
3381     0.035
3401     0.047
3438     0.059
3463     0.049
3490     0.023
3491     0.059
3528     0.047
3563     0.063
3578     0.049
3590     0.014
3649     0.637
3662     0.031
3677     0.026
3690     0.049
3693     0.06
3696     0.03
3705     0.031
3749     0.026
3767     0.068
3768     0.289
