107
t_index  tf-idf
21     0.0
25     0.043
87     0.03
111     0.075
123     0.054
133     0.058
145     0.039
204     0.109
229     0.042
243     0.031
244     0.047
249     0.065
296     0.045
471     0.034
546     0.071
587     0.065
708     0.036
711     0.048
752     0.04
757     0.16
866     0.042
868     0.041
895     0.044
923     0.042
1042     0.044
1098     0.065
1116     0.044
1185     0.104
1217     0.042
1251     0.045
1272     0.042
1290     0.026
1346     0.027
1351     0.032
1380     0.058
1385     0.035
1386     0.185
1395     0.054
1454     0.056
1460     0.045
1528     0.653
1552     0.044
1565     0.407
1567     0.065
1592     0.058
1652     0.065
1670     0.036
1719     0.05
1729     0.025
1732     0.05
1762     0.093
1763     0.129
1915     0.058
1927     0.052
1983     0.033
1994     0.037
2085     0.036
2161     0.093
2220     0.049
2275     0.058
2283     0.029
2324     0.042
2336     0.052
2359     0.054
2437     0.064
2438     0.04
2464     0.04
2484     0.122
2501     0.054
2518     0.026
2699     0.033
2728     0.033
2753     0.137
2761     0.058
2835     0.033
2838     0.054
2855     0.05
2857     0.094
2885     0.023
2888     0.042
2974     0.036
3046     0.065
3047     0.034
3115     0.041
3116     0.052
3145     0.037
3163     0.065
3179     0.042
3187     0.042
3274     0.033
3379     0.182
3437     0.054
3451     0.03
3508     0.054
3547     0.058
3557     0.058
3595     0.045
3617     0.038
3628     0.04
3636     0.048
3645     0.054
3649     0.065
3662     0.04
3687     0.055
3705     0.041
3749     0.104
3764     0.025
