183
t_index  tf-idf
19     0.0
25     0.078
58     0.043
62     0.076
74     0.039
76     0.034
80     0.116
84     0.058
111     0.034
122     0.019
145     0.035
164     0.045
182     0.035
198     0.036
201     0.031
243     0.028
253     0.076
274     0.043
345     0.049
367     0.024
436     0.114
442     0.103
473     0.046
482     0.03
487     0.043
521     0.058
522     0.114
523     0.07
577     0.116
584     0.087
643     0.043
644     0.116
661     0.033
669     0.045
671     0.045
703     0.037
757     0.029
764     0.024
773     0.049
776     0.104
803     0.058
851     0.089
868     0.037
926     0.042
933     0.066
937     0.042
943     0.089
967     0.058
1032     0.049
1045     0.06
1079     0.206
1084     0.046
1104     0.076
1107     0.045
1110     0.058
1151     0.075
1234     0.069
1251     0.041
1263     0.049
1273     0.045
1281     0.031
1297     0.034
1313     0.049
1319     0.052
1349     0.046
1350     0.032
1362     0.052
1419     0.058
1430     0.058
1481     0.046
1502     0.039
1528     0.049
1556     0.032
1565     0.052
1569     0.046
1590     0.071
1602     0.038
1608     0.027
1610     0.025
1622     0.049
1625     0.033
1651     0.043
1670     0.033
1692     0.037
1695     0.056
1721     0.121
1778     0.032
1823     0.075
1833     0.116
1835     0.073
1837     0.068
1854     0.172
1866     0.038
1878     0.034
1898     0.085
1899     0.031
1925     0.029
1946     0.041
2000     0.031
2005     0.03
2027     0.042
2053     0.043
2076     0.043
2093     0.084
2193     0.086
2204     0.032
2205     0.049
2210     0.043
2211     0.04
2248     0.058
2264     0.036
2284     0.038
2298     0.021
2321     0.106
2363     0.052
2421     0.189
2443     0.045
2456     0.059
2478     0.057
2489     0.027
2496     0.033
2506     0.023
2518     0.012
2586     0.039
2590     0.187
2597     0.041
2608     0.104
2660     0.029
2665     0.049
2695     0.041
2699     0.029
2714     0.113
2723     0.138
2753     0.031
2785     0.039
2801     0.038
2804     0.041
2845     0.049
2857     0.084
2865     0.177
2866     0.089
2871     0.267
2879     0.049
2917     0.025
2948     0.089
2970     0.142
2974     0.032
2981     0.095
2996     0.089
3079     0.049
3088     0.034
3089     0.058
3116     0.046
3127     0.086
3160     0.041
3184     0.079
3198     0.052
3201     0.029
3230     0.036
3231     0.052
3265     0.024
3284     0.052
3286     0.056
3351     0.086
3352     0.037
3379     0.163
3381     0.125
3401     0.056
3439     0.031
3449     0.034
3466     0.039
3490     0.027
3528     0.019
3585     0.037
3589     0.03
3617     0.068
3625     0.043
3649     0.347
3659     0.042
3676     0.049
3698     0.035
3722     0.049
3770     0.036
