248
t_index  tf-idf
1     0.0
13     0.026
16     0.02
19     0.04
26     0.018
27     0.023
39     0.065
45     0.067
62     0.02
70     0.028
76     0.037
111     0.072
145     0.037
149     0.017
157     0.024
163     0.015
169     0.022
186     0.031
207     0.064
212     0.041
232     0.05
233     0.031
261     0.031
295     0.02
296     0.022
306     0.02
309     0.036
327     0.023
394     0.023
417     0.019
428     0.02
448     0.25
458     0.028
465     0.028
475     0.016
482     0.016
493     0.028
495     0.016
534     0.023
536     0.019
544     0.031
556     0.026
567     0.023
569     0.028
588     0.022
600     0.018
611     0.01
613     0.016
620     0.062
654     0.028
668     0.028
696     0.026
699     0.028
702     0.062
708     0.017
716     0.062
718     0.044
719     0.031
725     0.031
729     0.022
733     0.019
757     0.015
769     0.025
784     0.018
787     0.028
801     0.058
819     0.026
823     0.044
833     0.026
851     0.016
855     0.052
857     0.043
865     0.022
866     0.02
876     0.033
879     0.015
893     0.03
899     0.018
909     0.024
930     0.025
936     0.031
942     0.023
1002     0.031
1042     0.021
1055     0.04
1065     0.028
1068     0.024
1105     0.026
1111     0.023
1119     0.022
1171     0.02
1182     0.072
1190     0.017
1217     0.02
1247     0.031
1254     0.031
1256     0.039
1258     0.024
1272     0.02
1281     0.016
1287     0.031
1290     0.012
1328     0.031
1332     0.016
1336     0.013
1346     0.026
1350     0.017
1377     0.012
1416     0.032
1450     0.084
1455     0.053
1497     0.028
1528     0.575
1529     0.054
1532     0.026
1565     0.447
1597     0.016
1610     0.013
1612     0.031
1621     0.026
1654     0.031
1665     0.043
1670     0.018
1713     0.025
1745     0.019
1756     0.021
1778     0.035
1800     0.045
1823     0.01
1835     0.02
1876     0.011
1879     0.019
1886     0.046
1893     0.018
1900     0.019
1913     0.024
1951     0.018
1963     0.019
1964     0.024
1983     0.032
1993     0.018
1994     0.035
2056     0.018
2058     0.017
2101     0.031
2122     0.032
2129     0.031
2138     0.025
2144     0.013
2151     0.019
2183     0.05
2189     0.043
2193     0.015
2207     0.023
2220     0.047
2224     0.012
2226     0.017
2236     0.028
2238     0.028
2282     0.024
2283     0.014
2284     0.01
2298     0.022
2321     0.038
2415     0.056
2420     0.016
2421     0.011
2434     0.069
2446     0.021
2454     0.019
2456     0.016
2484     0.029
2489     0.014
2506     0.012
2518     0.006
2521     0.012
2556     0.02
2564     0.023
2569     0.046
2580     0.022
2584     0.025
2585     0.023
2599     0.026
2643     0.028
2659     0.052
2674     0.028
2699     0.031
2708     0.028
2718     0.063
2721     0.028
2728     0.016
2759     0.019
2771     0.026
2778     0.044
2835     0.016
2857     0.171
2893     0.052
2917     0.013
2924     0.018
2927     0.016
2931     0.062
2933     0.018
2946     0.045
2950     0.039
2967     0.025
2970     0.019
2981     0.017
2998     0.062
3039     0.048
3047     0.016
3057     0.018
3143     0.026
3150     0.026
3181     0.029
3201     0.016
3245     0.025
3257     0.043
3274     0.032
3304     0.031
3313     0.031
3321     0.02
3335     0.031
3351     0.023
3371     0.028
3374     0.014
3379     0.24
3381     0.09
3395     0.062
3414     0.013
3422     0.013
3438     0.019
3442     0.031
3490     0.014
3528     0.01
3614     0.02
3622     0.023
3649     0.279
3667     0.056
3670     0.015
3673     0.021
3677     0.017
3696     0.019
3705     0.02
3707     0.016
3739     0.018
3740     0.033
3749     0.066
3764     0.024
