205
t_index  tf-idf
21     0.0
68     0.023
76     0.018
111     0.034
115     0.071
124     0.019
149     0.016
150     0.03
160     0.02
163     0.015
165     0.019
200     0.019
212     0.019
295     0.019
296     0.021
301     0.018
307     0.047
309     0.017
319     0.024
374     0.01
385     0.03
413     0.03
471     0.015
475     0.031
540     0.021
546     0.016
569     0.027
585     0.024
600     0.018
626     0.025
669     0.023
685     0.03
688     0.019
695     0.025
722     0.064
736     0.03
757     0.029
776     0.027
796     0.025
801     0.074
865     0.021
871     0.027
876     0.016
878     0.035
885     0.03
893     0.028
895     0.02
906     0.062
912     0.017
928     0.03
974     0.03
979     0.024
981     0.021
1002     0.03
1020     0.019
1041     0.015
1043     0.03
1069     0.031
1081     0.022
1152     0.023
1161     0.027
1164     0.025
1208     0.053
1217     0.019
1232     0.018
1279     0.013
1284     0.044
1290     0.023
1338     0.018
1343     0.05
1350     0.032
1367     0.021
1369     0.022
1377     0.011
1421     0.027
1439     0.016
1502     0.02
1528     0.672
1556     0.016
1565     0.346
1569     0.024
1581     0.021
1587     0.019
1615     0.025
1649     0.025
1661     0.022
1670     0.017
1679     0.04
1683     0.027
1706     0.027
1710     0.03
1774     0.027
1780     0.017
1815     0.053
1842     0.03
1843     0.152
1886     0.044
1889     0.02
1894     0.012
1903     0.015
1906     0.059
1925     0.015
1941     0.037
1946     0.021
1951     0.017
1983     0.03
2005     0.015
2012     0.021
2051     0.027
2061     0.015
2064     0.043
2090     0.023
2099     0.053
2165     0.019
2193     0.044
2197     0.024
2209     0.025
2219     0.022
2220     0.011
2224     0.012
2244     0.027
2282     0.023
2284     0.01
2286     0.024
2298     0.011
2308     0.03
2309     0.05
2338     0.03
2378     0.027
2388     0.016
2389     0.054
2484     0.056
2487     0.023
2491     0.02
2495     0.027
2518     0.006
2521     0.011
2555     0.025
2595     0.016
2616     0.02
2622     0.03
2638     0.03
2652     0.021
2674     0.08
2677     0.022
2699     0.015
2727     0.021
2835     0.03
2839     0.016
2885     0.052
2893     0.05
2929     0.025
2935     0.027
2950     0.019
2951     0.027
2959     0.043
2960     0.018
2961     0.04
2988     0.025
2994     0.03
3026     0.019
3081     0.011
3088     0.018
3116     0.024
3132     0.023
3139     0.024
3148     0.03
3193     0.025
3274     0.045
3333     0.021
3352     0.019
3379     0.249
3381     0.021
3422     0.012
3449     0.017
3470     0.027
3490     0.014
3491     0.018
3494     0.089
3520     0.016
3528     0.029
3546     0.03
3564     0.022
3589     0.015
3618     0.016
3640     0.061
3643     0.018
3644     0.022
3646     0.03
3649     0.413
3656     0.025
3662     0.037
3663     0.033
3696     0.018
3699     0.017
3705     0.019
3730     0.021
3734     0.021
3735     0.027
3749     0.016
3760     0.025
3764     0.011
3777     0.031
3778     0.035
3785     0.03
