122
t_index  tf-idf
17     0.001
163     0.035
201     0.038
275     0.092
301     0.044
302     0.041
362     0.051
367     0.09
417     0.044
490     0.064
512     0.042
561     0.047
630     0.143
638     0.05
650     0.143
676     0.057
683     0.051
685     0.071
689     0.071
718     0.05
730     0.034
757     0.106
820     0.064
823     0.2
831     0.038
909     0.055
914     0.029
922     0.071
923     0.047
933     0.041
971     0.071
972     0.234
1183     0.06
1195     0.06
1198     0.031
1259     0.071
1290     0.056
1318     0.064
1332     0.036
1336     0.03
1337     0.064
1377     0.027
1380     0.128
1424     0.04
1513     0.064
1528     0.12
1568     0.048
1583     0.055
1588     0.09
1620     0.25
1700     0.257
1704     0.047
1721     0.037
1852     0.096
1878     0.084
1893     0.041
1912     0.05
1918     0.06
1922     0.06
1928     0.064
1994     0.041
2144     0.03
2200     0.042
2201     0.027
2232     0.038
2247     0.064
2251     0.042
2261     0.036
2264     0.044
2276     0.064
2284     0.023
2303     0.03
2305     0.131
2330     0.18
2337     0.045
2388     0.04
2456     0.037
2496     0.04
2538     0.064
2578     0.044
2612     0.06
2614     0.049
2634     0.04
2642     0.128
2660     0.036
2661     0.098
2706     0.206
2831     0.193
2847     0.083
2857     0.083
2860     0.025
2878     0.047
2909     0.079
2913     0.057
2929     0.06
3007     0.032
3055     0.049
3088     0.042
3122     0.06
3152     0.053
3194     0.044
3228     0.064
3244     0.125
3250     0.051
3256     0.071
3265     0.029
3267     0.041
3339     0.055
3379     0.2
3385     0.055
3400     0.053
3528     0.069
3632     0.064
3635     0.043
3649     0.356
3663     0.04
3685     0.098
3699     0.041
3721     0.171
3740     0.152
3743     0.032
3749     0.076
