34
t_index  tf-idf
122     0.002
198     0.13
228     0.068
299     0.209
374     0.069
690     0.14
1052     0.233
1336     0.089
1562     0.137
1606     0.143
1669     0.176
1670     0.118
1729     0.08
1732     0.161
2048     0.135
2085     0.231
2095     0.095
2420     0.105
2569     0.155
2759     0.128
2857     0.121
2930     0.192
3152     0.155
3187     0.137
3379     0.587
3432     0.136
3447     0.082
3501     0.161
3505     0.168
3563     0.089
3653     0.147
3739     0.123
3744     0.176
3767     0.072
