42
t_index  tf-idf
25     0.008
353     0.166
475     0.122
534     0.176
625     0.158
688     0.152
876     0.125
1020     0.155
1084     0.189
1125     0.182
1528     0.199
1774     0.213
1876     0.082
2005     0.124
2040     0.12
2099     0.085
2103     0.189
2309     0.1
2506     0.093
2568     0.236
2652     0.166
2674     0.213
2794     0.189
2841     0.213
2857     0.068
2885     0.082
2965     0.189
3081     0.087
3179     0.155
3201     0.119
3222     0.133
3265     0.097
3356     0.135
3361     0.236
3381     0.17
3398     0.117
3490     0.109
3520     0.125
3643     0.142
3656     0.199
3742     0.138
3778     0.186
