226
t_index  tf-idf
7     0.0
16     0.025
25     0.025
26     0.045
63     0.037
96     0.054
103     0.03
111     0.087
113     0.028
122     0.012
164     0.029
173     0.029
186     0.037
188     0.037
190     0.024
197     0.037
200     0.025
214     0.037
218     0.03
221     0.028
228     0.012
247     0.075
255     0.017
362     0.027
379     0.029
410     0.03
490     0.034
500     0.151
522     0.025
533     0.029
540     0.027
546     0.021
602     0.05
611     0.012
613     0.019
638     0.026
661     0.021
665     0.068
667     0.068
708     0.021
719     0.037
733     0.023
737     0.016
757     0.019
764     0.016
797     0.029
801     0.023
855     0.032
866     0.025
887     0.029
897     0.037
899     0.022
918     0.034
920     0.075
934     0.025
979     0.03
985     0.037
1021     0.032
1041     0.019
1062     0.02
1120     0.029
1148     0.037
1150     0.043
1171     0.024
1190     0.02
1201     0.028
1217     0.024
1234     0.022
1243     0.03
1279     0.032
1290     0.015
1332     0.019
1336     0.016
1343     0.032
1346     0.016
1367     0.054
1377     0.058
1446     0.032
1457     0.028
1460     0.026
1476     0.026
1502     0.025
1510     0.037
1511     0.026
1528     0.253
1529     0.022
1537     0.032
1547     0.034
1565     0.372
1580     0.023
1597     0.039
1618     0.028
1622     0.063
1630     0.032
1643     0.037
1651     0.028
1661     0.056
1662     0.034
1670     0.021
1692     0.119
1693     0.056
1708     0.034
1712     0.023
1721     0.02
1729     0.014
1732     0.029
1791     0.028
1815     0.034
1876     0.039
1878     0.022
1889     0.103
1893     0.043
1894     0.016
1900     0.023
1906     0.075
1983     0.077
2017     0.049
2018     0.037
2035     0.034
2036     0.037
2038     0.026
2045     0.03
2053     0.028
2061     0.059
2154     0.098
2200     0.022
2204     0.041
2207     0.028
2226     0.021
2232     0.02
2264     0.023
2268     0.037
2282     0.058
2283     0.017
2284     0.012
2298     0.041
2303     0.016
2316     0.03
2321     0.069
2380     0.082
2416     0.034
2489     0.191
2506     0.015
2514     0.023
2518     0.023
2521     0.029
2522     0.028
2538     0.034
2570     0.02
2573     0.032
2576     0.026
2577     0.037
2587     0.158
2595     0.042
2614     0.026
2626     0.025
2643     0.034
2652     0.026
2656     0.075
2688     0.028
2691     0.069
2699     0.019
2700     0.034
2716     0.029
2720     0.025
2721     0.034
2753     0.02
2846     0.036
2847     0.088
2857     0.098
2881     0.028
2892     0.03
2895     0.032
2926     0.087
2930     0.017
2933     0.022
2953     0.042
2974     0.021
2998     0.112
3026     0.024
3047     0.039
3103     0.037
3128     0.032
3145     0.043
3151     0.037
3181     0.036
3194     0.023
3201     0.019
3256     0.075
3257     0.026
3313     0.037
3317     0.02
3338     0.045
3341     0.037
3344     0.068
3352     0.024
3372     0.034
3373     0.034
3379     0.448
3396     0.028
3422     0.016
3432     0.012
3449     0.022
3457     0.029
3479     0.032
3491     0.068
3528     0.012
3546     0.037
3548     0.034
3563     0.016
3585     0.024
3606     0.028
3623     0.037
3634     0.041
3635     0.023
3643     0.023
3649     0.412
3667     0.023
3670     0.018
3688     0.03
3726     0.03
3727     0.028
3743     0.034
3749     0.1
3764     0.014
3770     0.023
