108
t_index  tf-idf
19     0.001
26     0.053
103     0.071
122     0.029
124     0.057
243     0.043
309     0.052
331     0.052
362     0.129
467     0.051
486     0.059
512     0.053
533     0.069
553     0.075
574     0.066
583     0.08
669     0.069
710     0.075
763     0.075
797     0.137
935     0.071
1006     0.051
1125     0.069
1144     0.083
1219     0.075
1221     0.089
1224     0.057
1225     0.161
1256     0.056
1268     0.075
1332     0.134
1367     0.064
1447     0.046
1480     0.351
1512     0.066
1528     0.225
1533     0.066
1556     0.049
1567     0.089
1568     0.06
1612     0.089
1637     0.071
1698     0.258
1737     0.089
1774     0.08
1800     0.064
1875     0.08
1893     0.051
1903     0.045
1908     0.089
1958     0.047
1991     0.08
2048     0.057
2177     0.089
2204     0.049
2207     0.066
2268     0.089
2282     0.069
2283     0.079
2303     0.037
2321     0.055
2342     0.214
2474     0.055
2478     0.044
2534     0.181
2540     0.066
2541     0.178
2582     0.089
2653     0.059
2691     0.055
2699     0.09
2714     0.174
2716     0.206
2765     0.069
2799     0.069
2804     0.063
2827     0.052
2857     0.052
2871     0.069
2930     0.041
2946     0.043
2974     0.05
2977     0.039
3022     0.071
3057     0.053
3154     0.051
3174     0.075
3207     0.069
3217     0.092
3232     0.064
3283     0.071
3313     0.089
3374     0.039
3379     0.188
3381     0.129
3386     0.066
3438     0.054
3449     0.052
3522     0.071
3562     0.063
3563     0.038
3585     0.057
3649     0.089
3681     0.143
3742     0.157
3748     0.089
3749     0.095
3764     0.034
