67
t_index  tf-idf
16     0.001
26     0.069
74     0.156
76     0.069
422     0.082
482     0.06
497     0.061
653     0.098
666     0.093
696     0.098
720     0.116
764     0.049
768     0.098
888     0.098
895     0.08
925     0.061
1002     0.116
1290     0.046
1336     0.049
1349     0.093
1377     0.045
1447     0.06
1488     0.076
1514     0.116
1556     0.063
1565     0.105
1568     0.078
1583     0.089
1622     0.098
1680     0.201
1681     0.072
1823     0.038
1863     0.084
1899     0.062
1957     0.105
2035     0.105
2137     0.047
2220     0.089
2226     0.064
2282     0.089
2284     0.076
2365     0.186
2366     0.232
2457     0.243
2590     0.063
2626     0.076
2678     0.084
2695     0.245
2857     0.101
2885     0.041
2952     0.072
3047     0.06
3116     0.093
3230     0.072
3359     0.098
3379     0.163
3401     0.056
3444     0.093
3483     0.089
3511     0.048
3520     0.061
3528     0.075
3617     0.068
3649     0.581
3663     0.065
3740     0.062
3749     0.062
