43
t_index  tf-idf
145     0.003
436     0.112
475     0.118
589     0.156
627     0.209
667     0.137
751     0.175
767     0.164
887     0.175
894     0.278
1041     0.116
1081     0.167
1083     0.164
1284     0.169
1332     0.114
1336     0.096
1416     0.117
1454     0.098
1713     0.182
1748     0.218
1879     0.141
1884     0.191
1893     0.13
2095     0.207
2193     0.113
2309     0.192
2521     0.088
2740     0.164
2742     0.146
2753     0.12
2801     0.149
2835     0.116
2836     0.156
2885     0.079
3026     0.144
3102     0.175
3105     0.149
3274     0.116
3340     0.227
3490     0.105
3637     0.115
3643     0.137
3677     0.123
