128
t_index  tf-idf
19     0.0
27     0.062
31     0.07
32     0.075
49     0.075
56     0.083
122     0.027
149     0.044
197     0.083
307     0.089
309     0.048
374     0.028
419     0.075
471     0.043
512     0.049
540     0.06
565     0.225
567     0.062
613     0.043
665     0.075
796     0.07
797     0.064
848     0.031
878     0.049
892     0.06
906     0.117
926     0.06
939     0.07
985     0.083
1081     0.061
1152     0.128
1230     0.12
1251     0.058
1276     0.07
1336     0.071
1338     0.1
1416     0.043
1454     0.071
1460     0.058
1494     0.083
1562     0.109
1565     0.374
1570     0.057
1621     0.07
1683     0.225
1718     0.07
1721     0.087
1771     0.15
1774     0.075
1823     0.027
1842     0.249
1876     0.058
1935     0.056
1941     0.053
1983     0.043
1993     0.049
1994     0.048
2005     0.044
2051     0.075
2071     0.07
2090     0.064
2095     0.038
2099     0.15
2108     0.083
2182     0.07
2193     0.041
2197     0.133
2220     0.127
2223     0.06
2284     0.055
2298     0.06
2309     0.035
2321     0.102
2384     0.048
2388     0.046
2421     0.03
2474     0.051
2484     0.039
2491     0.056
2495     0.075
2506     0.033
2517     0.058
2518     0.05
2557     0.083
2567     0.07
2627     0.075
2678     0.06
2697     0.075
2700     0.075
2714     0.065
2735     0.083
2778     0.058
2785     0.056
2857     0.024
2881     0.031
2930     0.038
2952     0.052
2961     0.056
3050     0.083
3056     0.067
3081     0.03
3094     0.083
3170     0.075
3219     0.083
3250     0.06
3264     0.083
3274     0.085
3379     0.234
3401     0.04
3409     0.07
3464     0.056
3471     0.067
3494     0.083
3520     0.044
3582     0.062
3589     0.044
3634     0.046
3640     0.043
3649     0.249
3663     0.046
3688     0.033
3711     0.057
3720     0.046
3726     0.067
3764     0.032
3778     0.098
3779     0.075
3781     0.075
