37
t_index  tf-idf
259     0.005
275     0.149
362     0.167
367     0.098
388     0.195
630     0.232
685     0.232
757     0.115
933     0.132
972     0.109
1195     0.195
1568     0.155
1620     0.163
1700     0.209
1928     0.209
2201     0.088
2251     0.138
2261     0.118
2330     0.195
2421     0.084
2612     0.195
2660     0.117
2706     0.167
2831     0.209
2847     0.18
2878     0.152
2885     0.081
3152     0.172
3240     0.195
3244     0.203
3250     0.167
3267     0.132
3385     0.178
3632     0.209
3685     0.159
3721     0.186
3740     0.124
