43
t_index  tf-idf
81     0.005
114     0.151
297     0.143
302     0.126
332     0.117
526     0.143
613     0.129
848     0.203
1049     0.103
1081     0.136
1301     0.16
1350     0.122
1389     0.078
1392     0.183
1421     0.156
1476     0.183
1578     0.183
1683     0.113
1768     0.171
2124     0.113
2261     0.183
2281     0.126
2292     0.183
2302     0.067
2476     0.106
2537     0.122
2562     0.183
2708     0.151
2815     0.163
3111     0.121
3189     0.203
3210     0.133
3218     0.124
3387     0.163
3404     0.143
3423     0.201
3426     0.097
3613     0.049
3646     0.198
3647     0.365
3660     0.112
3718     0.136
3790     0.078
