213
t_index  tf-idf
6     0.002
19     0.028
21     0.053
28     0.029
34     0.043
97     0.031
101     0.06
112     0.025
123     0.014
159     0.039
175     0.072
177     0.031
192     0.026
201     0.028
229     0.042
230     0.028
244     0.041
254     0.028
296     0.027
302     0.027
342     0.043
348     0.025
375     0.071
422     0.036
423     0.513
466     0.039
468     0.025
473     0.039
488     0.032
498     0.022
585     0.039
643     0.022
664     0.024
688     0.031
729     0.043
738     0.052
753     0.029
762     0.021
769     0.018
789     0.026
846     0.086
854     0.032
858     0.028
884     0.026
906     0.043
920     0.018
940     0.025
941     0.029
949     0.032
1025     0.034
1030     0.036
1049     0.044
1060     0.024
1061     0.034
1062     0.036
1102     0.034
1108     0.121
1120     0.02
1171     0.029
1179     0.039
1191     0.033
1203     0.029
1208     0.038
1222     0.215
1242     0.026
1292     0.023
1308     0.077
1348     0.055
1350     0.052
1361     0.034
1362     0.023
1363     0.021
1379     0.031
1380     0.043
1384     0.036
1386     0.043
1422     0.039
1436     0.048
1467     0.055
1490     0.166
1503     0.033
1522     0.032
1541     0.289
1546     0.032
1563     0.043
1580     0.043
1664     0.032
1683     0.024
1695     0.039
1704     0.039
1715     0.033
1717     0.028
1731     0.036
1737     0.032
1742     0.033
1752     0.058
1766     0.036
1837     0.072
1852     0.025
1872     0.043
1891     0.045
1893     0.025
1915     0.027
1930     0.039
1951     0.115
1965     0.093
1981     0.033
2000     0.022
2010     0.025
2017     0.023
2102     0.047
2107     0.066
2179     0.03
2196     0.086
2199     0.181
2242     0.036
2263     0.069
2271     0.033
2291     0.086
2300     0.019
2302     0.014
2316     0.046
2321     0.018
2323     0.026
2339     0.026
2347     0.031
2401     0.039
2409     0.039
2417     0.043
2440     0.016
2475     0.022
2497     0.084
2500     0.026
2511     0.043
2520     0.036
2533     0.027
2553     0.017
2568     0.043
2584     0.027
2620     0.036
2663     0.039
2673     0.056
2689     0.043
2698     0.031
2709     0.039
2711     0.053
2719     0.022
2734     0.034
2741     0.039
2761     0.043
2815     0.034
2825     0.03
2833     0.034
2840     0.033
2849     0.039
2857     0.022
2879     0.075
2894     0.043
2931     0.024
2957     0.039
2975     0.027
2976     0.024
2978     0.043
2990     0.069
3000     0.019
3080     0.026
3111     0.026
3126     0.043
3144     0.043
3157     0.03
3176     0.043
3204     0.014
3225     0.022
3280     0.039
3299     0.044
3315     0.047
3337     0.043
3356     0.032
3366     0.043
3376     0.032
3387     0.034
3393     0.043
3394     0.053
3395     0.046
3404     0.302
3406     0.031
3424     0.023
3425     0.032
3426     0.103
3434     0.036
3436     0.043
3439     0.018
3442     0.086
3510     0.032
3515     0.02
3516     0.104
3553     0.041
3575     0.043
3588     0.037
3625     0.043
3675     0.215
3685     0.031
3707     0.034
3719     0.026
3725     0.025
3731     0.027
3737     0.059
3765     0.025
3769     0.019
3775     0.023
3790     0.017
3794     0.118
3795     0.194
