227
t_index  tf-idf
7     0.0
43     0.024
62     0.022
112     0.014
116     0.019
123     0.008
125     0.016
129     0.024
150     0.013
159     0.022
242     0.011
254     0.016
256     0.045
293     0.017
296     0.015
329     0.035
342     0.024
348     0.028
356     0.022
392     0.024
396     0.024
408     0.045
468     0.028
485     0.328
523     0.016
537     0.015
539     0.035
547     0.013
582     0.024
663     0.02
664     0.082
671     0.022
688     0.017
762     0.012
775     0.011
781     0.022
843     0.024
851     0.271
854     0.027
877     0.022
882     0.026
884     0.014
917     0.017
930     0.016
947     0.024
964     0.024
1004     0.035
1009     0.048
1030     0.041
1048     0.024
1096     0.019
1099     0.022
1120     0.035
1125     0.024
1126     0.022
1170     0.045
1171     0.017
1173     0.041
1178     0.036
1179     0.022
1185     0.022
1200     0.026
1227     0.016
1234     0.016
1253     0.019
1255     0.02
1279     0.02
1282     0.02
1290     0.021
1292     0.013
1294     0.022
1295     0.018
1301     0.086
1306     0.022
1335     0.024
1337     0.022
1343     0.012
1348     0.01
1361     0.019
1363     0.024
1400     0.02
1412     0.056
1422     0.022
1436     0.055
1443     0.018
1451     0.04
1460     0.038
1465     0.034
1469     0.032
1473     0.034
1489     0.066
1515     0.016
1542     0.014
1556     0.039
1565     0.017
1575     0.016
1592     0.048
1596     0.037
1636     0.024
1781     0.016
1821     0.018
1830     0.044
1835     0.022
1850     0.031
1891     0.025
1900     0.019
1908     0.014
1918     0.012
1928     0.019
1930     0.022
1940     0.036
1947     0.031
1949     0.017
1956     0.03
1957     0.015
1967     0.014
1975     0.013
1980     0.03
2011     0.028
2040     0.016
2050     0.05
2127     0.015
2151     0.024
2156     0.017
2186     0.013
2234     0.061
2304     0.019
2312     0.02
2316     0.017
2321     0.01
2418     0.031
2419     0.024
2442     0.024
2479     0.065
2480     0.064
2493     0.03
2494     0.024
2514     0.022
2516     0.017
2531     0.024
2542     0.051
2556     0.024
2567     0.024
2598     0.022
2599     0.017
2605     0.032
2618     0.02
2623     0.014
2626     0.048
2636     0.016
2647     0.022
2654     0.014
2660     0.078
2681     0.017
2714     0.024
2749     0.022
2772     0.019
2774     0.013
2828     0.019
2861     0.027
2879     0.014
2946     0.084
2953     0.048
2961     0.017
2965     0.02
2966     0.039
2990     0.116
2997     0.014
3021     0.629
3043     0.017
3045     0.058
3052     0.022
3073     0.024
3076     0.018
3094     0.016
3109     0.024
3114     0.024
3135     0.019
3171     0.024
3179     0.024
3200     0.018
3202     0.032
3211     0.024
3224     0.024
3225     0.012
3228     0.019
3250     0.024
3251     0.016
3257     0.017
3263     0.017
3300     0.022
3305     0.02
3310     0.015
3342     0.013
3343     0.019
3372     0.024
3382     0.015
3404     0.153
3406     0.017
3412     0.044
3413     0.015
3421     0.018
3439     0.01
3447     0.01
3476     0.011
3484     0.019
3487     0.034
3515     0.022
3545     0.013
3553     0.008
3577     0.022
3580     0.024
3615     0.013
3631     0.016
3675     0.46
3678     0.017
3688     0.045
3698     0.018
3703     0.026
3707     0.019
3732     0.024
3742     0.02
3743     0.023
3746     0.014
3749     0.016
3760     0.017
3790     0.019
