51
t_index  tf-idf
8     0.002
77     0.228
123     0.123
202     0.104
256     0.089
281     0.232
368     0.081
613     0.122
664     0.108
797     0.106
857     0.099
866     0.192
940     0.11
1008     0.154
1208     0.085
1242     0.114
1292     0.101
1308     0.114
1348     0.081
1460     0.099
1603     0.079
1609     0.307
1615     0.126
1708     0.094
1918     0.098
1935     0.126
1962     0.135
2078     0.099
2080     0.269
2168     0.119
2182     0.121
2217     0.114
2475     0.099
2503     0.091
2537     0.038
2541     0.143
2640     0.192
2879     0.056
2882     0.335
2906     0.148
2990     0.154
2993     0.235
3204     0.061
3225     0.097
3230     0.135
3515     0.089
3588     0.082
3643     0.113
3703     0.104
3713     0.082
3796     0.111
