49
t_index  tf-idf
333     0.003
613     0.059
674     0.143
683     0.186
713     0.101
714     0.186
779     0.186
854     0.139
937     0.149
959     0.167
991     0.167
1032     0.167
1119     0.138
1126     0.167
1291     0.122
1348     0.079
1397     0.099
1467     0.08
1490     0.12
1541     0.157
1542     0.108
1569     0.101
1578     0.335
1623     0.08
1706     0.138
1758     0.114
1909     0.078
2028     0.134
2210     0.092
2300     0.084
2301     0.157
2398     0.081
2534     0.186
2537     0.111
2582     0.186
2716     0.186
2783     0.186
2973     0.118
3016     0.186
3124     0.186
3166     0.157
3204     0.059
3358     0.134
3360     0.186
3404     0.13
3515     0.086
3640     0.12
3733     0.094
3775     0.099
