97
t_index  tf-idf
7     0.001
63     0.056
125     0.055
133     0.076
219     0.068
230     0.056
302     0.053
308     0.045
322     0.071
424     0.214
466     0.039
541     0.061
592     0.057
641     0.119
674     0.131
732     0.085
738     0.051
779     0.17
900     0.052
992     0.085
1018     0.061
1050     0.058
1089     0.031
1094     0.17
1115     0.131
1170     0.039
1171     0.058
1216     0.085
1244     0.05
1295     0.063
1356     0.085
1541     0.143
1546     0.189
1683     0.047
1692     0.057
1768     0.071
1833     0.063
1841     0.076
1913     0.041
1931     0.085
1954     0.076
1962     0.06
1975     0.045
2068     0.306
2198     0.076
2237     0.032
2241     0.067
2285     0.085
2295     0.05
2321     0.035
2327     0.036
2418     0.109
2440     0.031
2479     0.057
2536     0.06
2589     0.046
2616     0.06
2628     0.382
2647     0.076
2734     0.066
2780     0.052
2879     0.049
2912     0.06
2980     0.071
2983     0.106
2984     0.114
2993     0.052
3043     0.116
3059     0.119
3062     0.065
3063     0.071
3104     0.031
3160     0.085
3204     0.027
3207     0.174
3247     0.048
3299     0.043
3342     0.045
3377     0.109
3378     0.061
3404     0.238
3439     0.105
3615     0.044
3637     0.076
3644     0.047
3663     0.043
3675     0.254
3689     0.095
3702     0.214
3714     0.034
3715     0.063
3718     0.057
3719     0.052
3756     0.061
3761     0.076
3769     0.038
3805     0.033
