181
t_index  tf-idf
8     0.0
34     0.037
40     0.054
77     0.088
101     0.052
107     0.06
112     0.043
123     0.048
146     0.045
164     0.037
192     0.137
202     0.04
216     0.063
229     0.073
256     0.035
310     0.086
365     0.046
368     0.188
375     0.074
386     0.074
434     0.074
498     0.078
524     0.045
562     0.195
583     0.074
637     0.044
643     0.077
667     0.179
689     0.074
701     0.063
728     0.067
762     0.037
764     0.067
809     0.074
828     0.052
863     0.035
873     0.06
885     0.073
908     0.067
985     0.06
1008     0.06
1037     0.06
1081     0.05
1133     0.057
1143     0.055
1184     0.06
1201     0.074
1214     0.149
1269     0.149
1290     0.032
1292     0.039
1308     0.044
1324     0.063
1333     0.06
1348     0.126
1350     0.045
1358     0.031
1363     0.072
1428     0.038
1524     0.052
1536     0.067
1541     0.125
1542     0.043
1556     0.06
1565     0.051
1569     0.041
1578     0.067
1581     0.1
1596     0.057
1601     0.047
1623     0.032
1683     0.041
1692     0.1
1717     0.049
1742     0.085
1794     0.067
1838     0.048
1852     0.044
1878     0.054
1891     0.077
1894     0.046
1915     0.046
1936     0.063
1940     0.037
1953     0.051
2010     0.044
2011     0.042
2057     0.038
2080     0.052
2102     0.041
2112     0.068
2135     0.039
2137     0.054
2147     0.067
2182     0.047
2206     0.051
2214     0.06
2217     0.044
2218     0.112
2221     0.041
2302     0.073
2318     0.074
2321     0.031
2339     0.046
2406     0.041
2439     0.074
2473     0.046
2475     0.038
2476     0.039
2511     0.074
2516     0.052
2525     0.029
2529     0.063
2533     0.046
2543     0.055
2558     0.102
2588     0.055
2654     0.041
2680     0.225
2692     0.048
2711     0.046
2719     0.112
2731     0.052
2740     0.049
2764     0.051
2768     0.192
2803     0.111
2837     0.067
2879     0.086
2882     0.078
2904     0.048
2907     0.026
2912     0.052
2939     0.032
2949     0.037
2952     0.068
2973     0.047
2975     0.046
2990     0.06
2993     0.046
2997     0.041
3002     0.067
3030     0.101
3070     0.039
3080     0.088
3111     0.044
3155     0.057
3158     0.067
3215     0.074
3225     0.037
3287     0.067
3343     0.057
3363     0.045
3395     0.053
3404     0.209
3439     0.061
3447     0.063
3469     0.06
3486     0.063
3526     0.057
3530     0.06
3536     0.061
3552     0.067
3553     0.096
3588     0.032
3616     0.021
3636     0.051
3640     0.048
3646     0.036
3660     0.041
3675     0.297
3703     0.04
3713     0.063
3714     0.03
3719     0.046
3737     0.051
3738     0.055
3743     0.071
3773     0.055
3795     0.034
3797     0.046
