110
t_index  tf-idf
2     0.002
9     0.065
34     0.037
41     0.061
66     0.036
123     0.14
229     0.142
230     0.048
244     0.035
248     0.072
254     0.048
336     0.054
360     0.072
365     0.044
375     0.072
472     0.038
498     0.114
523     0.095
585     0.065
602     0.043
616     0.037
643     0.094
708     0.046
716     0.054
743     0.072
826     0.072
920     0.03
924     0.108
957     0.072
1159     0.047
1208     0.128
1234     0.047
1270     0.054
1301     0.029
1342     0.065
1348     0.031
1422     0.065
1443     0.054
1451     0.04
1542     0.042
1619     0.05
1621     0.034
1664     0.054
1705     0.046
1708     0.035
1718     0.065
1725     0.089
1742     0.028
1745     0.112
1752     0.146
1774     0.065
1838     0.024
1878     0.105
1891     0.025
1913     0.035
1951     0.049
2000     0.037
2110     0.052
2112     0.099
2119     0.049
2161     0.03
2210     0.036
2221     0.04
2275     0.065
2281     0.045
2302     0.024
2316     0.078
2323     0.087
2338     0.054
2339     0.089
2418     0.047
2440     0.026
2454     0.13
2475     0.074
2484     0.058
2511     0.036
2592     0.061
2614     0.081
2692     0.093
2726     0.105
2734     0.028
2849     0.065
2879     0.042
2882     0.025
2907     0.025
2952     0.033
2994     0.061
2997     0.04
3002     0.065
3147     0.302
3159     0.056
3210     0.048
3230     0.051
3283     0.041
3315     0.158
3356     0.162
3366     0.072
3394     0.044
3404     0.458
3422     0.058
3426     0.035
3474     0.042
3502     0.072
3616     0.041
3675     0.434
3695     0.041
3714     0.029
3790     0.028
3794     0.05
3795     0.164
