93
t_index  tf-idf
77     0.001
183     0.108
230     0.059
244     0.086
256     0.041
427     0.061
488     0.066
512     0.089
520     0.08
539     0.064
547     0.049
576     0.066
610     0.069
715     0.075
723     0.063
742     0.117
768     0.225
840     0.054
905     0.052
957     0.089
967     0.089
1049     0.045
1152     0.207
1169     0.061
1180     0.056
1290     0.038
1301     0.035
1318     0.069
1422     0.08
1489     0.061
1594     0.063
1651     0.063
1683     0.05
1695     0.08
1711     0.206
1742     0.034
1766     0.15
1769     0.061
1837     0.075
1850     0.056
1852     0.052
1893     0.052
1916     0.15
1935     0.059
2000     0.046
2008     0.08
2017     0.048
2055     0.063
2058     0.08
2110     0.064
2135     0.047
2195     0.199
2227     0.132
2309     0.178
2321     0.037
2339     0.055
2405     0.089
2497     0.044
2553     0.144
2555     0.08
2644     0.16
2654     0.05
2726     0.064
2822     0.059
2839     0.089
2879     0.077
2893     0.069
2939     0.038
2952     0.041
2976     0.101
2980     0.075
2990     0.071
3000     0.039
3021     0.089
3070     0.046
3096     0.089
3149     0.089
3175     0.066
3176     0.089
3204     0.085
3212     0.089
3315     0.049
3399     0.039
3404     0.063
3406     0.064
3413     0.055
3419     0.178
3447     0.038
3553     0.086
3675     0.534
3703     0.096
3757     0.063
3790     0.034
