133
t_index  tf-idf
4     0.001
19     0.049
51     0.059
90     0.107
123     0.049
176     0.17
219     0.061
229     0.075
254     0.05
269     0.076
336     0.114
348     0.087
352     0.064
356     0.069
375     0.025
408     0.048
423     0.107
451     0.055
468     0.044
488     0.114
524     0.046
562     0.05
577     0.069
616     0.039
643     0.039
669     0.061
704     0.069
858     0.049
912     0.054
934     0.076
940     0.044
959     0.069
976     0.076
1009     0.076
1027     0.05
1050     0.052
1081     0.051
1108     0.107
1126     0.069
1133     0.059
1164     0.059
1180     0.048
1194     0.061
1208     0.168
1308     0.045
1343     0.039
1348     0.032
1350     0.046
1389     0.029
1502     0.045
1541     0.064
1578     0.206
1580     0.076
1583     0.052
1615     0.1
1621     0.071
1683     0.043
1695     0.069
1705     0.048
1708     0.037
1734     0.08
1742     0.029
1752     0.051
1758     0.047
1829     0.069
1838     0.05
1873     0.057
1920     0.076
1930     0.137
1937     0.064
1957     0.048
2057     0.078
2063     0.076
2199     0.064
2222     0.064
2223     0.05
2292     0.069
2300     0.035
2302     0.05
2306     0.069
2316     0.055
2332     0.055
2334     0.061
2338     0.057
2339     0.14
2406     0.043
2497     0.075
2511     0.038
2525     0.03
2541     0.057
2617     0.064
2698     0.055
2711     0.047
2719     0.039
2723     0.069
2726     0.055
2742     0.04
2747     0.054
2764     0.052
2814     0.229
2867     0.064
2879     0.088
2882     0.027
2904     0.295
2907     0.027
3004     0.042
3042     0.076
3070     0.04
3102     0.064
3139     0.061
3147     0.045
3159     0.059
3193     0.069
3201     0.061
3202     0.05
3205     0.057
3242     0.079
3404     0.054
3406     0.055
3436     0.076
3480     0.057
3496     0.122
3616     0.022
3629     0.184
3643     0.09
3675     0.458
3703     0.041
3741     0.055
3748     0.064
3753     0.057
3756     0.055
3768     0.09
3769     0.068
