173
t_index  tf-idf
62     0.0
66     0.031
73     0.056
81     0.125
84     0.113
88     0.029
97     0.045
116     0.05
124     0.106
125     0.04
135     0.047
148     0.056
165     0.048
174     0.048
202     0.034
217     0.056
229     0.02
233     0.05
256     0.029
297     0.044
307     0.079
310     0.036
375     0.021
468     0.036
472     0.033
476     0.033
488     0.047
501     0.042
547     0.069
555     0.088
601     0.063
655     0.063
657     0.056
664     0.071
708     0.04
723     0.044
757     0.156
769     0.026
775     0.059
810     0.043
857     0.032
866     0.063
868     0.044
901     0.043
973     0.056
1012     0.056
1018     0.045
1019     0.063
1027     0.041
1035     0.063
1049     0.032
1063     0.081
1064     0.053
1120     0.03
1135     0.042
1145     0.048
1170     0.029
1179     0.056
1194     0.1
1227     0.04
1257     0.063
1318     0.048
1345     0.053
1348     0.027
1350     0.038
1358     0.079
1398     0.03
1417     0.452
1436     0.035
1467     0.027
1496     0.056
1541     0.264
1555     0.05
1575     0.041
1578     0.452
1596     0.048
1605     0.056
1610     0.033
1621     0.058
1664     0.047
1689     0.053
1706     0.047
1724     0.053
1734     0.033
1775     0.045
1838     0.02
1878     0.045
1891     0.022
1894     0.039
1896     0.056
1897     0.043
1909     0.026
1918     0.032
1942     0.05
1943     0.056
1967     0.072
2022     0.098
2034     0.041
2047     0.036
2078     0.033
2089     0.043
2112     0.029
2115     0.04
2160     0.047
2223     0.041
2236     0.047
2252     0.048
2275     0.056
2300     0.085
2339     0.038
2400     0.056
2419     0.063
2428     0.056
2430     0.063
2440     0.023
2442     0.125
2456     0.093
2457     0.115
2473     0.038
2500     0.038
2503     0.03
2525     0.025
2537     0.063
2582     0.063
2592     0.053
2623     0.037
2636     0.042
2670     0.053
2673     0.041
2679     0.053
2685     0.053
2711     0.038
2774     0.066
2825     0.044
2857     0.032
2861     0.035
2879     0.018
2910     0.081
2946     0.073
3004     0.034
3144     0.063
3157     0.044
3166     0.053
3168     0.036
3225     0.032
3228     0.05
3299     0.032
3301     0.05
3308     0.05
3328     0.05
3348     0.063
3381     0.036
3387     0.05
3404     0.132
3406     0.045
3423     0.031
3463     0.076
3474     0.036
3476     0.058
3500     0.063
3545     0.033
3553     0.02
3607     0.063
3645     0.056
3654     0.038
3662     0.047
3669     0.038
3675     0.125
3703     0.034
3718     0.042
3733     0.032
3790     0.024
3802     0.047
